survtype,countryname,yearweek,pathogen,pathogentype,pathogensubtype,indicator,age,value
SARI virological,Belgium,2023-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
SARI virological,Belgium,2023-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,7.7
SARI virological,Belgium,2023-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,13
SARI virological,Belgium,2023-W18,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2023-W18,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2023-W18,Influenza,Influenza,total,tests,total,12
SARI virological,Belgium,2023-W18,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2023-W18,RSV,RSV,RSV,positivity,total,0
SARI virological,Belgium,2023-W18,RSV,RSV,RSV,tests,total,12
SARI virological,Belgium,2023-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
SARI virological,Belgium,2023-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
SARI virological,Belgium,2023-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,12
SARI virological,Belgium,2023-W17,Influenza,Influenza,total,detections,total,1
SARI virological,Belgium,2023-W17,Influenza,Influenza,total,positivity,total,11.1
SARI virological,Belgium,2023-W17,Influenza,Influenza,total,tests,total,9
SARI virological,Belgium,2023-W17,Influenza,Influenza A,A (unknown),detections,total,1
SARI virological,Belgium,2023-W17,RSV,RSV,RSV,detections,total,1
SARI virological,Belgium,2023-W17,RSV,RSV,RSV,positivity,total,11.1
SARI virological,Belgium,2023-W17,RSV,RSV,RSV,tests,total,9
SARI virological,Belgium,2023-W17,RSV,RSV-A,NA,detections,total,1
SARI virological,Belgium,2023-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
SARI virological,Belgium,2023-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,11.1
SARI virological,Belgium,2023-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,9
SARI virological,Belgium,2023-W16,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2023-W16,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2023-W16,Influenza,Influenza,total,tests,total,7
SARI virological,Belgium,2023-W16,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2023-W16,RSV,RSV,RSV,positivity,total,0
SARI virological,Belgium,2023-W16,RSV,RSV,RSV,tests,total,7
SARI virological,Belgium,2023-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
SARI virological,Belgium,2023-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
SARI virological,Belgium,2023-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,7
SARI virological,Belgium,2023-W15,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2023-W15,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2023-W15,Influenza,Influenza,total,tests,total,15
SARI virological,Belgium,2023-W15,RSV,RSV,RSV,detections,total,1
SARI virological,Belgium,2023-W15,RSV,RSV,RSV,positivity,total,6.7
SARI virological,Belgium,2023-W15,RSV,RSV,RSV,tests,total,15
SARI virological,Belgium,2023-W15,RSV,RSV-B,NA,detections,total,1
SARI virological,Belgium,2023-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
SARI virological,Belgium,2023-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,6.7
SARI virological,Belgium,2023-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,15
SARI virological,Belgium,2023-W14,Influenza,Influenza,total,detections,total,2
SARI virological,Belgium,2023-W14,Influenza,Influenza,total,positivity,total,15.4
SARI virological,Belgium,2023-W14,Influenza,Influenza,total,tests,total,13
SARI virological,Belgium,2023-W14,Influenza,Influenza A,A(H1)pdm09,detections,total,1
SARI virological,Belgium,2023-W14,Influenza,Influenza B,B/Vic,detections,total,1
SARI virological,Belgium,2023-W14,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2023-W14,RSV,RSV,RSV,positivity,total,0
SARI virological,Belgium,2023-W14,RSV,RSV,RSV,tests,total,13
SARI virological,Belgium,2023-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
SARI virological,Belgium,2023-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,7.7
SARI virological,Belgium,2023-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,13
SARI virological,Belgium,2023-W13,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2023-W13,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2023-W13,Influenza,Influenza,total,tests,total,17
SARI virological,Belgium,2023-W13,RSV,RSV,RSV,detections,total,2
SARI virological,Belgium,2023-W13,RSV,RSV,RSV,positivity,total,11.8
SARI virological,Belgium,2023-W13,RSV,RSV,RSV,tests,total,17
SARI virological,Belgium,2023-W13,RSV,RSV-A,NA,detections,total,1
SARI virological,Belgium,2023-W13,RSV,RSV-B,NA,detections,total,1
SARI virological,Belgium,2023-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,3
SARI virological,Belgium,2023-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,17.6
SARI virological,Belgium,2023-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,17
SARI virological,Belgium,2023-W12,Influenza,Influenza,total,detections,total,6
SARI virological,Belgium,2023-W12,Influenza,Influenza,total,positivity,total,18.2
SARI virological,Belgium,2023-W12,Influenza,Influenza,total,tests,total,33
SARI virological,Belgium,2023-W12,Influenza,Influenza A,A(H1)pdm09,detections,total,3
SARI virological,Belgium,2023-W12,Influenza,Influenza A,A(H3),detections,total,2
SARI virological,Belgium,2023-W12,Influenza,Influenza B,B/Vic,detections,total,1
SARI virological,Belgium,2023-W12,RSV,RSV,RSV,detections,total,1
SARI virological,Belgium,2023-W12,RSV,RSV,RSV,positivity,total,3
SARI virological,Belgium,2023-W12,RSV,RSV,RSV,tests,total,33
SARI virological,Belgium,2023-W12,RSV,RSV-B,NA,detections,total,1
SARI virological,Belgium,2023-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,12
SARI virological,Belgium,2023-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,36.4
SARI virological,Belgium,2023-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,33
SARI virological,Belgium,2023-W11,Influenza,Influenza,total,detections,total,1
SARI virological,Belgium,2023-W11,Influenza,Influenza,total,positivity,total,4.3
SARI virological,Belgium,2023-W11,Influenza,Influenza,total,tests,total,23
SARI virological,Belgium,2023-W11,Influenza,Influenza B,B/Vic,detections,total,1
SARI virological,Belgium,2023-W11,RSV,RSV,RSV,detections,total,1
SARI virological,Belgium,2023-W11,RSV,RSV,RSV,positivity,total,4.3
SARI virological,Belgium,2023-W11,RSV,RSV,RSV,tests,total,23
SARI virological,Belgium,2023-W11,RSV,RSV-B,NA,detections,total,1
SARI virological,Belgium,2023-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,5
SARI virological,Belgium,2023-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,21.7
SARI virological,Belgium,2023-W11,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,23
SARI virological,Belgium,2023-W10,Influenza,Influenza,total,detections,total,4
SARI virological,Belgium,2023-W10,Influenza,Influenza,total,positivity,total,9.8
SARI virological,Belgium,2023-W10,Influenza,Influenza,total,tests,total,41
SARI virological,Belgium,2023-W10,Influenza,Influenza A,A(H1)pdm09,detections,total,1
SARI virological,Belgium,2023-W10,Influenza,Influenza A,A(H3),detections,total,3
SARI virological,Belgium,2023-W10,RSV,RSV,RSV,detections,total,1
SARI virological,Belgium,2023-W10,RSV,RSV,RSV,positivity,total,2.4
SARI virological,Belgium,2023-W10,RSV,RSV,RSV,tests,total,41
SARI virological,Belgium,2023-W10,RSV,RSV-B,NA,detections,total,1
SARI virological,Belgium,2023-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,11
SARI virological,Belgium,2023-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,26.8
SARI virological,Belgium,2023-W10,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,41
SARI virological,Belgium,2023-W09,Influenza,Influenza,total,detections,total,1
SARI virological,Belgium,2023-W09,Influenza,Influenza,total,positivity,total,2.7
SARI virological,Belgium,2023-W09,Influenza,Influenza,total,tests,total,37
SARI virological,Belgium,2023-W09,Influenza,Influenza B,B/Vic,detections,total,1
SARI virological,Belgium,2023-W09,RSV,RSV,RSV,detections,total,3
SARI virological,Belgium,2023-W09,RSV,RSV,RSV,positivity,total,8.1
SARI virological,Belgium,2023-W09,RSV,RSV,RSV,tests,total,37
SARI virological,Belgium,2023-W09,RSV,RSV-B,NA,detections,total,3
SARI virological,Belgium,2023-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,14
SARI virological,Belgium,2023-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,37.8
SARI virological,Belgium,2023-W09,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,37
SARI virological,Belgium,2023-W08,Influenza,Influenza,total,detections,total,11
SARI virological,Belgium,2023-W08,Influenza,Influenza,total,positivity,total,21.2
SARI virological,Belgium,2023-W08,Influenza,Influenza,total,tests,total,52
SARI virological,Belgium,2023-W08,Influenza,Influenza A,A(H1)pdm09,detections,total,4
SARI virological,Belgium,2023-W08,Influenza,Influenza A,A(H3),detections,total,1
SARI virological,Belgium,2023-W08,Influenza,Influenza B,B/Vic,detections,total,6
SARI virological,Belgium,2023-W08,RSV,RSV,RSV,detections,total,4
SARI virological,Belgium,2023-W08,RSV,RSV,RSV,positivity,total,7.7
SARI virological,Belgium,2023-W08,RSV,RSV,RSV,tests,total,52
SARI virological,Belgium,2023-W08,RSV,RSV-A,NA,detections,total,1
SARI virological,Belgium,2023-W08,RSV,RSV-B,NA,detections,total,3
SARI virological,Belgium,2023-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,11
SARI virological,Belgium,2023-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,21.2
SARI virological,Belgium,2023-W08,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,52
SARI virological,Belgium,2023-W07,Influenza,Influenza,total,detections,total,10
SARI virological,Belgium,2023-W07,Influenza,Influenza,total,positivity,total,20.8
SARI virological,Belgium,2023-W07,Influenza,Influenza,total,tests,total,48
SARI virological,Belgium,2023-W07,Influenza,Influenza A,A(H1)pdm09,detections,total,2
SARI virological,Belgium,2023-W07,Influenza,Influenza A,A(H3),detections,total,5
SARI virological,Belgium,2023-W07,Influenza,Influenza B,B/Vic,detections,total,3
SARI virological,Belgium,2023-W07,RSV,RSV,RSV,detections,total,9
SARI virological,Belgium,2023-W07,RSV,RSV,RSV,positivity,total,18.8
SARI virological,Belgium,2023-W07,RSV,RSV,RSV,tests,total,48
SARI virological,Belgium,2023-W07,RSV,RSV-A,NA,detections,total,5
SARI virological,Belgium,2023-W07,RSV,RSV-B,NA,detections,total,4
SARI virological,Belgium,2023-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,10
SARI virological,Belgium,2023-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,20.8
SARI virological,Belgium,2023-W07,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,48
SARI virological,Belgium,2023-W06,Influenza,Influenza,total,detections,total,21
SARI virological,Belgium,2023-W06,Influenza,Influenza,total,positivity,total,28.8
SARI virological,Belgium,2023-W06,Influenza,Influenza,total,tests,total,73
SARI virological,Belgium,2023-W06,Influenza,Influenza A,A(H1)pdm09,detections,total,9
SARI virological,Belgium,2023-W06,Influenza,Influenza A,A(H3),detections,total,5
SARI virological,Belgium,2023-W06,Influenza,Influenza B,B/Vic,detections,total,7
SARI virological,Belgium,2023-W06,RSV,RSV,RSV,detections,total,5
SARI virological,Belgium,2023-W06,RSV,RSV,RSV,positivity,total,6.8
SARI virological,Belgium,2023-W06,RSV,RSV,RSV,tests,total,73
SARI virological,Belgium,2023-W06,RSV,RSV-B,NA,detections,total,5
SARI virological,Belgium,2023-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,7
SARI virological,Belgium,2023-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,9.6
SARI virological,Belgium,2023-W06,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,73
SARI virological,Belgium,2023-W05,Influenza,Influenza,total,detections,total,13
SARI virological,Belgium,2023-W05,Influenza,Influenza,total,positivity,total,28.3
SARI virological,Belgium,2023-W05,Influenza,Influenza,total,tests,total,46
SARI virological,Belgium,2023-W05,Influenza,Influenza A,A(H1)pdm09,detections,total,3
SARI virological,Belgium,2023-W05,Influenza,Influenza A,A(H3),detections,total,2
SARI virological,Belgium,2023-W05,Influenza,Influenza B,B/Vic,detections,total,8
SARI virological,Belgium,2023-W05,RSV,RSV,RSV,detections,total,7
SARI virological,Belgium,2023-W05,RSV,RSV,RSV,positivity,total,15.2
SARI virological,Belgium,2023-W05,RSV,RSV,RSV,tests,total,46
SARI virological,Belgium,2023-W05,RSV,RSV-A,NA,detections,total,1
SARI virological,Belgium,2023-W05,RSV,RSV-B,NA,detections,total,6
SARI virological,Belgium,2023-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,5
SARI virological,Belgium,2023-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,10.9
SARI virological,Belgium,2023-W05,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,46
SARI virological,Belgium,2023-W04,Influenza,Influenza,total,detections,total,11
SARI virological,Belgium,2023-W04,Influenza,Influenza,total,positivity,total,24.4
SARI virological,Belgium,2023-W04,Influenza,Influenza,total,tests,total,45
SARI virological,Belgium,2023-W04,Influenza,Influenza A,A(H1)pdm09,detections,total,5
SARI virological,Belgium,2023-W04,Influenza,Influenza A,A(H3),detections,total,2
SARI virological,Belgium,2023-W04,Influenza,Influenza B,B/Vic,detections,total,4
SARI virological,Belgium,2023-W04,RSV,RSV,RSV,detections,total,5
SARI virological,Belgium,2023-W04,RSV,RSV,RSV,positivity,total,11.1
SARI virological,Belgium,2023-W04,RSV,RSV,RSV,tests,total,45
SARI virological,Belgium,2023-W04,RSV,RSV-A,NA,detections,total,2
SARI virological,Belgium,2023-W04,RSV,RSV-B,NA,detections,total,3
SARI virological,Belgium,2023-W04,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
SARI virological,Belgium,2023-W04,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,2.2
SARI virological,Belgium,2023-W04,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,45
SARI virological,Belgium,2023-W03,Influenza,Influenza,total,detections,total,11
SARI virological,Belgium,2023-W03,Influenza,Influenza,total,positivity,total,23.4
SARI virological,Belgium,2023-W03,Influenza,Influenza,total,tests,total,47
SARI virological,Belgium,2023-W03,Influenza,Influenza A,A(H1)pdm09,detections,total,7
SARI virological,Belgium,2023-W03,Influenza,Influenza A,A(H3),detections,total,1
SARI virological,Belgium,2023-W03,Influenza,Influenza B,B/Vic,detections,total,3
SARI virological,Belgium,2023-W03,RSV,RSV,RSV,detections,total,9
SARI virological,Belgium,2023-W03,RSV,RSV,RSV,positivity,total,19.1
SARI virological,Belgium,2023-W03,RSV,RSV,RSV,tests,total,47
SARI virological,Belgium,2023-W03,RSV,RSV-A,NA,detections,total,1
SARI virological,Belgium,2023-W03,RSV,RSV-B,NA,detections,total,8
SARI virological,Belgium,2023-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,5
SARI virological,Belgium,2023-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,10.6
SARI virological,Belgium,2023-W03,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,47
SARI virological,Belgium,2023-W02,Influenza,Influenza,total,detections,total,8
SARI virological,Belgium,2023-W02,Influenza,Influenza,total,positivity,total,14.3
SARI virological,Belgium,2023-W02,Influenza,Influenza,total,tests,total,56
SARI virological,Belgium,2023-W02,Influenza,Influenza A,A(H1)pdm09,detections,total,3
SARI virological,Belgium,2023-W02,Influenza,Influenza A,A(H3),detections,total,3
SARI virological,Belgium,2023-W02,Influenza,Influenza B,B/Vic,detections,total,2
SARI virological,Belgium,2023-W02,RSV,RSV,RSV,detections,total,8
SARI virological,Belgium,2023-W02,RSV,RSV,RSV,positivity,total,14.3
SARI virological,Belgium,2023-W02,RSV,RSV,RSV,tests,total,56
SARI virological,Belgium,2023-W02,RSV,RSV-A,NA,detections,total,3
SARI virological,Belgium,2023-W02,RSV,RSV-B,NA,detections,total,5
SARI virological,Belgium,2023-W02,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,5
SARI virological,Belgium,2023-W02,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,8.9
SARI virological,Belgium,2023-W02,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,56
SARI virological,Belgium,2023-W01,Influenza,Influenza,total,detections,total,21
SARI virological,Belgium,2023-W01,Influenza,Influenza,total,positivity,total,27.6
SARI virological,Belgium,2023-W01,Influenza,Influenza,total,tests,total,76
SARI virological,Belgium,2023-W01,Influenza,Influenza A,A (unknown),detections,total,2
SARI virological,Belgium,2023-W01,Influenza,Influenza A,A(H1)pdm09,detections,total,6
SARI virological,Belgium,2023-W01,Influenza,Influenza A,A(H3),detections,total,7
SARI virological,Belgium,2023-W01,Influenza,Influenza B,B/Vic,detections,total,6
SARI virological,Belgium,2023-W01,RSV,RSV,RSV,detections,total,15
SARI virological,Belgium,2023-W01,RSV,RSV,RSV,positivity,total,19.7
SARI virological,Belgium,2023-W01,RSV,RSV,RSV,tests,total,76
SARI virological,Belgium,2023-W01,RSV,RSV-A,NA,detections,total,7
SARI virological,Belgium,2023-W01,RSV,RSV-B,NA,detections,total,8
SARI virological,Belgium,2023-W01,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
SARI virological,Belgium,2023-W01,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,2.6
SARI virological,Belgium,2023-W01,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,76
SARI virological,Belgium,2022-W52,Influenza,Influenza,total,detections,total,30
SARI virological,Belgium,2022-W52,Influenza,Influenza,total,positivity,total,34.5
SARI virological,Belgium,2022-W52,Influenza,Influenza,total,tests,total,87
SARI virological,Belgium,2022-W52,Influenza,Influenza A,A (unknown),detections,total,1
SARI virological,Belgium,2022-W52,Influenza,Influenza A,A(H1)pdm09,detections,total,3
SARI virological,Belgium,2022-W52,Influenza,Influenza A,A(H3),detections,total,15
SARI virological,Belgium,2022-W52,Influenza,Influenza B,B/Vic,detections,total,11
SARI virological,Belgium,2022-W52,RSV,RSV,RSV,detections,total,16
SARI virological,Belgium,2022-W52,RSV,RSV,RSV,positivity,total,18.4
SARI virological,Belgium,2022-W52,RSV,RSV,RSV,tests,total,87
SARI virological,Belgium,2022-W52,RSV,RSV-A,NA,detections,total,3
SARI virological,Belgium,2022-W52,RSV,RSV-B,NA,detections,total,13
SARI virological,Belgium,2022-W52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,5
SARI virological,Belgium,2022-W52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,5.7
SARI virological,Belgium,2022-W52,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,87
SARI virological,Belgium,2022-W51,Influenza,Influenza,total,detections,total,29
SARI virological,Belgium,2022-W51,Influenza,Influenza,total,positivity,total,31.2
SARI virological,Belgium,2022-W51,Influenza,Influenza,total,tests,total,93
SARI virological,Belgium,2022-W51,Influenza,Influenza A,A(H1)pdm09,detections,total,5
SARI virological,Belgium,2022-W51,Influenza,Influenza A,A(H3),detections,total,10
SARI virological,Belgium,2022-W51,Influenza,Influenza B,B/Vic,detections,total,14
SARI virological,Belgium,2022-W51,RSV,RSV,RSV,detections,total,18
SARI virological,Belgium,2022-W51,RSV,RSV,RSV,positivity,total,19.4
SARI virological,Belgium,2022-W51,RSV,RSV,RSV,tests,total,93
SARI virological,Belgium,2022-W51,RSV,RSV-A,NA,detections,total,6
SARI virological,Belgium,2022-W51,RSV,RSV-B,NA,detections,total,12
SARI virological,Belgium,2022-W51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,9
SARI virological,Belgium,2022-W51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,9.7
SARI virological,Belgium,2022-W51,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,93
SARI virological,Belgium,2022-W50,Influenza,Influenza,total,detections,total,9
SARI virological,Belgium,2022-W50,Influenza,Influenza,total,positivity,total,18
SARI virological,Belgium,2022-W50,Influenza,Influenza,total,tests,total,50
SARI virological,Belgium,2022-W50,Influenza,Influenza A,A(H3),detections,total,4
SARI virological,Belgium,2022-W50,Influenza,Influenza B,B/Vic,detections,total,5
SARI virological,Belgium,2022-W50,RSV,RSV,RSV,detections,total,11
SARI virological,Belgium,2022-W50,RSV,RSV,RSV,positivity,total,22
SARI virological,Belgium,2022-W50,RSV,RSV,RSV,tests,total,50
SARI virological,Belgium,2022-W50,RSV,RSV-A,NA,detections,total,4
SARI virological,Belgium,2022-W50,RSV,RSV-B,NA,detections,total,7
SARI virological,Belgium,2022-W50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,6
SARI virological,Belgium,2022-W50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,12
SARI virological,Belgium,2022-W50,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,50
SARI virological,Belgium,2022-W49,Influenza,Influenza,total,detections,total,2
SARI virological,Belgium,2022-W49,Influenza,Influenza,total,positivity,total,6.9
SARI virological,Belgium,2022-W49,Influenza,Influenza,total,tests,total,29
SARI virological,Belgium,2022-W49,Influenza,Influenza A,A(H1)pdm09,detections,total,1
SARI virological,Belgium,2022-W49,Influenza,Influenza A,A(H3),detections,total,1
SARI virological,Belgium,2022-W49,RSV,RSV,RSV,detections,total,9
SARI virological,Belgium,2022-W49,RSV,RSV,RSV,positivity,total,31
SARI virological,Belgium,2022-W49,RSV,RSV,RSV,tests,total,29
SARI virological,Belgium,2022-W49,RSV,RSV-A,NA,detections,total,2
SARI virological,Belgium,2022-W49,RSV,RSV-B,NA,detections,total,7
SARI virological,Belgium,2022-W49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
SARI virological,Belgium,2022-W49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,13.8
SARI virological,Belgium,2022-W49,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,29
SARI virological,Belgium,2022-W48,Influenza,Influenza,total,detections,total,2
SARI virological,Belgium,2022-W48,Influenza,Influenza,total,positivity,total,5.1
SARI virological,Belgium,2022-W48,Influenza,Influenza,total,tests,total,39
SARI virological,Belgium,2022-W48,Influenza,Influenza A,A(H1)pdm09,detections,total,1
SARI virological,Belgium,2022-W48,Influenza,Influenza B,B/Vic,detections,total,1
SARI virological,Belgium,2022-W48,RSV,RSV,RSV,detections,total,13
SARI virological,Belgium,2022-W48,RSV,RSV,RSV,positivity,total,33.3
SARI virological,Belgium,2022-W48,RSV,RSV,RSV,tests,total,39
SARI virological,Belgium,2022-W48,RSV,RSV-A,NA,detections,total,4
SARI virological,Belgium,2022-W48,RSV,RSV-B,NA,detections,total,9
SARI virological,Belgium,2022-W48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,3
SARI virological,Belgium,2022-W48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,7.7
SARI virological,Belgium,2022-W48,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,39
SARI virological,Belgium,2022-W47,Influenza,Influenza,total,detections,total,1
SARI virological,Belgium,2022-W47,Influenza,Influenza,total,positivity,total,4.5
SARI virological,Belgium,2022-W47,Influenza,Influenza,total,tests,total,22
SARI virological,Belgium,2022-W47,Influenza,Influenza B,B/Vic,detections,total,1
SARI virological,Belgium,2022-W47,RSV,RSV,RSV,detections,total,10
SARI virological,Belgium,2022-W47,RSV,RSV,RSV,positivity,total,45.5
SARI virological,Belgium,2022-W47,RSV,RSV,RSV,tests,total,22
SARI virological,Belgium,2022-W47,RSV,RSV-A,NA,detections,total,4
SARI virological,Belgium,2022-W47,RSV,RSV-B,NA,detections,total,6
SARI virological,Belgium,2022-W47,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
SARI virological,Belgium,2022-W47,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,4.5
SARI virological,Belgium,2022-W47,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,22
SARI virological,Belgium,2022-W46,Influenza,Influenza,total,detections,total,1
SARI virological,Belgium,2022-W46,Influenza,Influenza,total,positivity,total,5.3
SARI virological,Belgium,2022-W46,Influenza,Influenza,total,tests,total,19
SARI virological,Belgium,2022-W46,Influenza,Influenza A,A(H3),detections,total,1
SARI virological,Belgium,2022-W46,RSV,RSV,RSV,detections,total,3
SARI virological,Belgium,2022-W46,RSV,RSV,RSV,positivity,total,15.8
SARI virological,Belgium,2022-W46,RSV,RSV,RSV,tests,total,19
SARI virological,Belgium,2022-W46,RSV,RSV-A,NA,detections,total,3
SARI virological,Belgium,2022-W46,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
SARI virological,Belgium,2022-W46,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
SARI virological,Belgium,2022-W46,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,19
SARI virological,Belgium,2022-W45,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2022-W45,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2022-W45,Influenza,Influenza,total,tests,total,7
SARI virological,Belgium,2022-W45,RSV,RSV,RSV,detections,total,3
SARI virological,Belgium,2022-W45,RSV,RSV,RSV,positivity,total,42.9
SARI virological,Belgium,2022-W45,RSV,RSV,RSV,tests,total,7
SARI virological,Belgium,2022-W45,RSV,RSV-A,NA,detections,total,3
SARI virological,Belgium,2022-W45,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
SARI virological,Belgium,2022-W45,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
SARI virological,Belgium,2022-W45,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,7
SARI virological,Belgium,2022-W44,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2022-W44,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2022-W44,Influenza,Influenza,total,tests,total,12
SARI virological,Belgium,2022-W44,RSV,RSV,RSV,detections,total,3
SARI virological,Belgium,2022-W44,RSV,RSV,RSV,positivity,total,25
SARI virological,Belgium,2022-W44,RSV,RSV,RSV,tests,total,12
SARI virological,Belgium,2022-W44,RSV,RSV-A,NA,detections,total,2
SARI virological,Belgium,2022-W44,RSV,RSV-B,NA,detections,total,1
