survtype,countryname,yearweek,pathogen,pathogentype,pathogensubtype,indicator,age,value
non-sentinel,Ireland,2024-W07,Influenza,Influenza B,B (unknown),detections,total,4
non-sentinel,Ireland,2024-W06,Influenza,Influenza A,A (unknown),detections,total,3
non-sentinel,Ireland,2024-W06,Influenza,Influenza A,A(H1)pdm09,detections,total,25
non-sentinel,Ireland,2024-W06,Influenza,Influenza A,A(H3),detections,total,60
non-sentinel,Ireland,2024-W06,Influenza,Influenza B,B (unknown),detections,total,6
non-sentinel,Ireland,2024-W05,Influenza,Influenza A,A (unknown),detections,total,4
non-sentinel,Ireland,2024-W05,Influenza,Influenza A,A(H1)pdm09,detections,total,33
non-sentinel,Ireland,2024-W05,Influenza,Influenza A,A(H3),detections,total,83
non-sentinel,Ireland,2024-W05,Influenza,Influenza B,B (unknown),detections,total,2
non-sentinel,Ireland,2024-W04,Influenza,Influenza A,A (unknown),detections,total,3
non-sentinel,Ireland,2024-W04,Influenza,Influenza A,A(H1)pdm09,detections,total,38
non-sentinel,Ireland,2024-W04,Influenza,Influenza A,A(H3),detections,total,96
non-sentinel,Ireland,2024-W04,Influenza,Influenza B,B (unknown),detections,total,3
non-sentinel,Ireland,2024-W03,Influenza,Influenza A,A (unknown),detections,total,4
non-sentinel,Ireland,2024-W03,Influenza,Influenza A,A(H1)pdm09,detections,total,46
non-sentinel,Ireland,2024-W03,Influenza,Influenza A,A(H3),detections,total,95
non-sentinel,Ireland,2024-W03,Influenza,Influenza B,B (unknown),detections,total,2
non-sentinel,Ireland,2024-W02,Influenza,Influenza A,A (unknown),detections,total,8
non-sentinel,Ireland,2024-W02,Influenza,Influenza A,A(H1)pdm09,detections,total,31
non-sentinel,Ireland,2024-W02,Influenza,Influenza A,A(H3),detections,total,64
non-sentinel,Ireland,2024-W02,Influenza,Influenza B,B (unknown),detections,total,3
non-sentinel,Ireland,2024-W01,Influenza,Influenza A,A (unknown),detections,total,4
non-sentinel,Ireland,2024-W01,Influenza,Influenza A,A(H1)pdm09,detections,total,32
non-sentinel,Ireland,2024-W01,Influenza,Influenza A,A(H3),detections,total,89
non-sentinel,Ireland,2024-W01,Influenza,Influenza B,B (unknown),detections,total,1
non-sentinel,Ireland,2023-W52,Influenza,Influenza A,A (unknown),detections,total,4
non-sentinel,Ireland,2023-W52,Influenza,Influenza A,A(H1)pdm09,detections,total,26
non-sentinel,Ireland,2023-W52,Influenza,Influenza A,A(H3),detections,total,66
non-sentinel,Ireland,2023-W52,Influenza,Influenza B,B (unknown),detections,total,2
non-sentinel,Ireland,2023-W51,Influenza,Influenza A,A (unknown),detections,total,4
non-sentinel,Ireland,2023-W51,Influenza,Influenza A,A(H1)pdm09,detections,total,17
non-sentinel,Ireland,2023-W51,Influenza,Influenza A,A(H3),detections,total,58
non-sentinel,Ireland,2023-W51,Influenza,Influenza B,B (unknown),detections,total,2
non-sentinel,Ireland,2023-W50,Influenza,Influenza A,A (unknown),detections,total,2
non-sentinel,Ireland,2023-W50,Influenza,Influenza A,A(H1)pdm09,detections,total,27
non-sentinel,Ireland,2023-W50,Influenza,Influenza A,A(H3),detections,total,54
non-sentinel,Ireland,2023-W50,Influenza,Influenza B,B (unknown),detections,total,2
non-sentinel,Ireland,2023-W49,Influenza,Influenza A,A (unknown),detections,total,3
non-sentinel,Ireland,2023-W49,Influenza,Influenza A,A(H1)pdm09,detections,total,15
non-sentinel,Ireland,2023-W49,Influenza,Influenza A,A(H3),detections,total,46
non-sentinel,Ireland,2023-W49,Influenza,Influenza B,B (unknown),detections,total,3
non-sentinel,Ireland,2023-W48,Influenza,Influenza A,A (unknown),detections,total,2
non-sentinel,Ireland,2023-W48,Influenza,Influenza A,A(H1)pdm09,detections,total,9
non-sentinel,Ireland,2023-W48,Influenza,Influenza A,A(H3),detections,total,25
non-sentinel,Ireland,2023-W48,Influenza,Influenza B,B (unknown),detections,total,1
non-sentinel,Ireland,2023-W47,Influenza,Influenza A,A(H1)pdm09,detections,total,5
non-sentinel,Ireland,2023-W47,Influenza,Influenza A,A(H3),detections,total,13
non-sentinel,Ireland,2023-W47,Influenza,Influenza B,B (unknown),detections,total,2
non-sentinel,Ireland,2023-W46,Influenza,Influenza A,A(H1)pdm09,detections,total,3
non-sentinel,Ireland,2023-W46,Influenza,Influenza A,A(H3),detections,total,9
non-sentinel,Ireland,2023-W46,Influenza,Influenza B,B (unknown),detections,total,1
non-sentinel,Ireland,2023-W45,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Ireland,2023-W45,Influenza,Influenza A,A(H1)pdm09,detections,total,5
non-sentinel,Ireland,2023-W45,Influenza,Influenza A,A(H3),detections,total,10
non-sentinel,Ireland,2023-W45,Influenza,Influenza B,B (unknown),detections,total,1
non-sentinel,Ireland,2023-W44,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Ireland,2023-W43,Influenza,Influenza A,A(H1)pdm09,detections,total,2
non-sentinel,Ireland,2023-W43,Influenza,Influenza A,A(H3),detections,total,4
non-sentinel,Ireland,2023-W43,Influenza,Influenza B,B (unknown),detections,total,1
non-sentinel,Ireland,2023-W42,Influenza,Influenza A,A(H3),detections,total,5
non-sentinel,Ireland,2023-W40,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Ireland,2023-W40,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Ireland,2023-W38,Influenza,Influenza A,A(H3),detections,total,2
non-sentinel,Ireland,2023-W35,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Ireland,2023-W35,Influenza,Influenza B,B (unknown),detections,total,1
non-sentinel,Ireland,2023-W33,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Ireland,2023-W32,Influenza,Influenza A,A(H1)pdm09,detections,total,2
non-sentinel,Ireland,2023-W32,Influenza,Influenza A,A(H3),detections,total,2
non-sentinel,Ireland,2023-W31,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Ireland,2023-W30,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Ireland,2023-W30,Influenza,Influenza A,A(H1)pdm09,detections,total,2
non-sentinel,Ireland,2023-W30,Influenza,Influenza A,A(H3),detections,total,2
non-sentinel,Ireland,2023-W28,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Ireland,2023-W26,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Ireland,2023-W25,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Ireland,2023-W24,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Ireland,2023-W23,Influenza,Influenza B,B (unknown),detections,total,1
non-sentinel,Ireland,2023-W22,Influenza,Influenza A,A(H3),detections,total,3
non-sentinel,Ireland,2023-W22,Influenza,Influenza B,B (unknown),detections,total,2
non-sentinel,Ireland,2023-W21,Influenza,Influenza B,B (unknown),detections,total,2
non-sentinel,Ireland,2023-W20,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Ireland,2023-W20,Influenza,Influenza B,B (unknown),detections,total,1
non-sentinel,Ireland,2023-W19,Influenza,Influenza A,A(H1)pdm09,detections,total,2
non-sentinel,Ireland,2023-W19,Influenza,Influenza B,B (unknown),detections,total,3
non-sentinel,Ireland,2023-W18,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Ireland,2023-W18,Influenza,Influenza B,B (unknown),detections,total,1
non-sentinel,Ireland,2023-W17,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Ireland,2023-W17,Influenza,Influenza B,B (unknown),detections,total,1
non-sentinel,Ireland,2023-W16,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Ireland,2023-W16,Influenza,Influenza B,B (unknown),detections,total,3
non-sentinel,Ireland,2023-W15,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Ireland,2023-W15,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Ireland,2023-W15,Influenza,Influenza B,B (unknown),detections,total,4
non-sentinel,Ireland,2023-W14,Influenza,Influenza A,A(H1)pdm09,detections,total,2
non-sentinel,Ireland,2023-W14,Influenza,Influenza B,B (unknown),detections,total,5
non-sentinel,Ireland,2023-W13,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Ireland,2023-W13,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Ireland,2023-W13,Influenza,Influenza B,B (unknown),detections,total,16
non-sentinel,Ireland,2023-W12,Influenza,Influenza A,A(H3),detections,total,3
non-sentinel,Ireland,2023-W12,Influenza,Influenza B,B (unknown),detections,total,12
non-sentinel,Ireland,2023-W11,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Ireland,2023-W11,Influenza,Influenza A,A(H1)pdm09,detections,total,2
non-sentinel,Ireland,2023-W11,Influenza,Influenza B,B (unknown),detections,total,20
non-sentinel,Ireland,2023-W10,Influenza,Influenza A,A(H1)pdm09,detections,total,5
non-sentinel,Ireland,2023-W10,Influenza,Influenza A,A(H3),detections,total,2
non-sentinel,Ireland,2023-W10,Influenza,Influenza B,B (unknown),detections,total,9
non-sentinel,Ireland,2023-W09,Influenza,Influenza A,A(H1)pdm09,detections,total,3
non-sentinel,Ireland,2023-W09,Influenza,Influenza B,B (unknown),detections,total,4
non-sentinel,Ireland,2023-W08,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Ireland,2023-W08,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Ireland,2023-W08,Influenza,Influenza B,B (unknown),detections,total,6
non-sentinel,Ireland,2023-W07,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Ireland,2023-W07,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Ireland,2023-W07,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Ireland,2023-W07,Influenza,Influenza B,B (unknown),detections,total,5
non-sentinel,Ireland,2023-W06,Influenza,Influenza A,A(H3),detections,total,4
non-sentinel,Ireland,2023-W06,Influenza,Influenza B,B (unknown),detections,total,6
non-sentinel,Ireland,2023-W05,Influenza,Influenza A,A(H1)pdm09,detections,total,2
non-sentinel,Ireland,2023-W05,Influenza,Influenza A,A(H3),detections,total,7
non-sentinel,Ireland,2023-W05,Influenza,Influenza B,B (unknown),detections,total,7
non-sentinel,Ireland,2023-W04,Influenza,Influenza A,A(H1)pdm09,detections,total,4
non-sentinel,Ireland,2023-W04,Influenza,Influenza A,A(H3),detections,total,13
non-sentinel,Ireland,2023-W04,Influenza,Influenza B,B (unknown),detections,total,6
non-sentinel,Ireland,2023-W03,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Ireland,2023-W03,Influenza,Influenza A,A(H1)pdm09,detections,total,5
non-sentinel,Ireland,2023-W03,Influenza,Influenza A,A(H3),detections,total,18
non-sentinel,Ireland,2023-W03,Influenza,Influenza B,B (unknown),detections,total,5
non-sentinel,Ireland,2023-W02,Influenza,Influenza A,A (unknown),detections,total,5
non-sentinel,Ireland,2023-W02,Influenza,Influenza A,A(H1)pdm09,detections,total,18
non-sentinel,Ireland,2023-W02,Influenza,Influenza A,A(H3),detections,total,18
non-sentinel,Ireland,2023-W02,Influenza,Influenza B,B (unknown),detections,total,5
non-sentinel,Ireland,2023-W01,Influenza,Influenza A,A (unknown),detections,total,9
non-sentinel,Ireland,2023-W01,Influenza,Influenza A,A(H1)pdm09,detections,total,57
non-sentinel,Ireland,2023-W01,Influenza,Influenza A,A(H3),detections,total,50
non-sentinel,Ireland,2023-W01,Influenza,Influenza B,B (unknown),detections,total,4
non-sentinel,Ireland,2022-W52,Influenza,Influenza A,A (unknown),detections,total,21
non-sentinel,Ireland,2022-W52,Influenza,Influenza A,A(H1)pdm09,detections,total,58
non-sentinel,Ireland,2022-W52,Influenza,Influenza A,A(H3),detections,total,177
non-sentinel,Ireland,2022-W52,Influenza,Influenza B,B (unknown),detections,total,13
non-sentinel,Ireland,2022-W51,Influenza,Influenza A,A (unknown),detections,total,18
non-sentinel,Ireland,2022-W51,Influenza,Influenza A,A(H1)pdm09,detections,total,59
non-sentinel,Ireland,2022-W51,Influenza,Influenza A,A(H3),detections,total,200
non-sentinel,Ireland,2022-W51,Influenza,Influenza B,B (unknown),detections,total,4
non-sentinel,Ireland,2022-W50,Influenza,Influenza A,A (unknown),detections,total,10
non-sentinel,Ireland,2022-W50,Influenza,Influenza A,A(H1)pdm09,detections,total,49
non-sentinel,Ireland,2022-W50,Influenza,Influenza A,A(H3),detections,total,126
non-sentinel,Ireland,2022-W50,Influenza,Influenza B,B (unknown),detections,total,4
non-sentinel,Ireland,2022-W49,Influenza,Influenza A,A (unknown),detections,total,5
non-sentinel,Ireland,2022-W49,Influenza,Influenza A,A(H1)pdm09,detections,total,27
non-sentinel,Ireland,2022-W49,Influenza,Influenza A,A(H3),detections,total,59
non-sentinel,Ireland,2022-W49,Influenza,Influenza B,B (unknown),detections,total,3
non-sentinel,Ireland,2022-W48,Influenza,Influenza A,A (unknown),detections,total,8
non-sentinel,Ireland,2022-W48,Influenza,Influenza A,A(H1)pdm09,detections,total,21
non-sentinel,Ireland,2022-W48,Influenza,Influenza A,A(H3),detections,total,24
non-sentinel,Ireland,2022-W48,Influenza,Influenza B,B (unknown),detections,total,2
non-sentinel,Ireland,2022-W47,Influenza,Influenza A,A (unknown),detections,total,2
non-sentinel,Ireland,2022-W47,Influenza,Influenza A,A(H1)pdm09,detections,total,20
non-sentinel,Ireland,2022-W47,Influenza,Influenza A,A(H3),detections,total,14
non-sentinel,Ireland,2022-W47,Influenza,Influenza B,B (unknown),detections,total,3
non-sentinel,Ireland,2022-W46,Influenza,Influenza A,A(H1)pdm09,detections,total,3
non-sentinel,Ireland,2022-W46,Influenza,Influenza A,A(H3),detections,total,6
non-sentinel,Ireland,2022-W46,Influenza,Influenza B,B (unknown),detections,total,2
non-sentinel,Ireland,2022-W45,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Ireland,2022-W45,Influenza,Influenza A,A(H1)pdm09,detections,total,12
non-sentinel,Ireland,2022-W45,Influenza,Influenza A,A(H3),detections,total,7
non-sentinel,Ireland,2022-W45,Influenza,Influenza B,B (unknown),detections,total,1
non-sentinel,Ireland,2022-W44,Influenza,Influenza A,A (unknown),detections,total,3
non-sentinel,Ireland,2022-W44,Influenza,Influenza A,A(H1)pdm09,detections,total,13
non-sentinel,Ireland,2022-W44,Influenza,Influenza A,A(H3),detections,total,8
non-sentinel,Ireland,2022-W44,Influenza,Influenza B,B (unknown),detections,total,3
non-sentinel,Ireland,2022-W43,Influenza,Influenza A,A(H1)pdm09,detections,total,7
non-sentinel,Ireland,2022-W43,Influenza,Influenza A,A(H3),detections,total,8
non-sentinel,Ireland,2022-W42,Influenza,Influenza A,A (unknown),detections,total,2
non-sentinel,Ireland,2022-W42,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Ireland,2022-W42,Influenza,Influenza A,A(H3),detections,total,9
non-sentinel,Ireland,2022-W41,Influenza,Influenza A,A(H1)pdm09,detections,total,6
non-sentinel,Ireland,2022-W41,Influenza,Influenza A,A(H3),detections,total,6
non-sentinel,Ireland,2022-W40,Influenza,Influenza A,A(H1)pdm09,detections,total,2
non-sentinel,Ireland,2022-W40,Influenza,Influenza A,A(H3),detections,total,5
non-sentinel,Ireland,2022-W39,Influenza,Influenza A,A(H3),detections,total,4
non-sentinel,Ireland,2022-W38,Influenza,Influenza A,A(H1)pdm09,detections,total,3
non-sentinel,Ireland,2022-W38,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Ireland,2022-W37,Influenza,Influenza A,A(H1)pdm09,detections,total,3
non-sentinel,Ireland,2022-W37,Influenza,Influenza A,A(H3),detections,total,5
non-sentinel,Ireland,2022-W35,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Ireland,2022-W34,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Ireland,2022-W33,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Ireland,2022-W33,Influenza,Influenza A,A(H3),detections,total,2
non-sentinel,Ireland,2022-W32,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Ireland,2022-W31,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Ireland,2022-W30,Influenza,Influenza A,A(H3),detections,total,2
non-sentinel,Ireland,2022-W27,Influenza,Influenza A,A(H3),detections,total,3
non-sentinel,Ireland,2022-W25,Influenza,Influenza A,A(H1)pdm09,detections,total,2
non-sentinel,Ireland,2022-W25,Influenza,Influenza B,B (unknown),detections,total,1
non-sentinel,Ireland,2022-W23,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Ireland,2022-W22,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Ireland,2022-W20,Influenza,Influenza A,A(H3),detections,total,3
non-sentinel,Ireland,2022-W19,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Ireland,2022-W19,Influenza,Influenza A,A(H3),detections,total,3
non-sentinel,Ireland,2022-W18,Influenza,Influenza A,A(H3),detections,total,2
non-sentinel,Ireland,2022-W17,Influenza,Influenza A,A(H3),detections,total,8
non-sentinel,Ireland,2022-W16,Influenza,Influenza A,A(H3),detections,total,9
non-sentinel,Ireland,2022-W15,Influenza,Influenza A,A(H3),detections,total,8
non-sentinel,Ireland,2022-W14,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Ireland,2022-W14,Influenza,Influenza A,A(H3),detections,total,12
non-sentinel,Ireland,2022-W13,Influenza,Influenza A,A(H3),detections,total,26
non-sentinel,Ireland,2022-W12,Influenza,Influenza A,A(H3),detections,total,19
non-sentinel,Ireland,2022-W11,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Ireland,2022-W11,Influenza,Influenza A,A(H3),detections,total,19
non-sentinel,Ireland,2022-W10,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Ireland,2022-W10,Influenza,Influenza A,A(H3),detections,total,52
non-sentinel,Ireland,2022-W09,Influenza,Influenza A,A (unknown),detections,total,2
non-sentinel,Ireland,2022-W09,Influenza,Influenza A,A(H3),detections,total,44
non-sentinel,Ireland,2022-W08,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Ireland,2022-W08,Influenza,Influenza A,A(H3),detections,total,10
non-sentinel,Ireland,2022-W07,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Ireland,2022-W07,Influenza,Influenza A,A(H3),detections,total,25
non-sentinel,Ireland,2022-W06,Influenza,Influenza A,A(H3),detections,total,21
non-sentinel,Ireland,2022-W05,Influenza,Influenza A,A(H3),detections,total,7
non-sentinel,Ireland,2022-W04,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Ireland,2022-W03,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Ireland,2022-W02,Influenza,Influenza A,A(H3),detections,total,3
non-sentinel,Ireland,2022-W01,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Ireland,2021-W52,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Ireland,2021-W52,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Ireland,2021-W51,Influenza,Influenza A,A(H3),detections,total,3
non-sentinel,Ireland,2021-W49,Influenza,Influenza A,A(H3),detections,total,2
non-sentinel,Ireland,2021-W48,Influenza,Influenza B,B (unknown),detections,total,1
non-sentinel,Ireland,2021-W48,Influenza,Influenza B,B/Vic,detections,total,1
non-sentinel,Ireland,2021-W47,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Ireland,2021-W46,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Ireland,2021-W44,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Ireland,2021-W42,Influenza,Influenza B,B (unknown),detections,total,1
non-sentinel,Ireland,2021-W41,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Ireland,2021-W30,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Ireland,2020-W13,Influenza,Influenza B,B (unknown),detections,total,1
non-sentinel,Ireland,2020-W12,Influenza,Influenza B,B (unknown),detections,total,3
non-sentinel,Ireland,2020-W11,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Ireland,2020-W11,Influenza,Influenza B,B (unknown),detections,total,41
non-sentinel,Ireland,2020-W10,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Ireland,2020-W10,Influenza,Influenza A,A(H1)pdm09,detections,total,12
non-sentinel,Ireland,2020-W10,Influenza,Influenza A,A(H3),detections,total,5
non-sentinel,Ireland,2020-W10,Influenza,Influenza B,B (unknown),detections,total,76
non-sentinel,Ireland,2020-W09,Influenza,Influenza A,A (unknown),detections,total,2
non-sentinel,Ireland,2020-W09,Influenza,Influenza A,A(H1)pdm09,detections,total,19
non-sentinel,Ireland,2020-W09,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Ireland,2020-W09,Influenza,Influenza B,B (unknown),detections,total,93
non-sentinel,Ireland,2020-W08,Influenza,Influenza A,A(H1)pdm09,detections,total,3
non-sentinel,Ireland,2020-W08,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Ireland,2020-W08,Influenza,Influenza B,B (unknown),detections,total,38
non-sentinel,Ireland,2020-W07,Influenza,Influenza A,A (unknown),detections,total,2
non-sentinel,Ireland,2020-W07,Influenza,Influenza A,A(H1)pdm09,detections,total,8
non-sentinel,Ireland,2020-W07,Influenza,Influenza A,A(H3),detections,total,9
non-sentinel,Ireland,2020-W07,Influenza,Influenza B,B (unknown),detections,total,31
non-sentinel,Ireland,2020-W06,Influenza,Influenza A,A (unknown),detections,total,2
non-sentinel,Ireland,2020-W06,Influenza,Influenza A,A(H1)pdm09,detections,total,12
non-sentinel,Ireland,2020-W06,Influenza,Influenza A,A(H3),detections,total,4
non-sentinel,Ireland,2020-W06,Influenza,Influenza B,B (unknown),detections,total,38
non-sentinel,Ireland,2020-W05,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Ireland,2020-W05,Influenza,Influenza A,A(H1)pdm09,detections,total,17
non-sentinel,Ireland,2020-W05,Influenza,Influenza A,A(H3),detections,total,11
non-sentinel,Ireland,2020-W05,Influenza,Influenza B,B (unknown),detections,total,50
non-sentinel,Ireland,2020-W04,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Ireland,2020-W04,Influenza,Influenza A,A(H1)pdm09,detections,total,6
non-sentinel,Ireland,2020-W04,Influenza,Influenza A,A(H3),detections,total,31
non-sentinel,Ireland,2020-W04,Influenza,Influenza B,B (unknown),detections,total,32
non-sentinel,Ireland,2020-W03,Influenza,Influenza A,A(H1)pdm09,detections,total,23
non-sentinel,Ireland,2020-W03,Influenza,Influenza A,A(H3),detections,total,33
non-sentinel,Ireland,2020-W03,Influenza,Influenza B,B (unknown),detections,total,24
non-sentinel,Ireland,2020-W02,Influenza,Influenza A,A(H1)pdm09,detections,total,33
non-sentinel,Ireland,2020-W02,Influenza,Influenza A,A(H3),detections,total,103
non-sentinel,Ireland,2020-W02,Influenza,Influenza B,B (unknown),detections,total,28
non-sentinel,Ireland,2020-W01,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Ireland,2020-W01,Influenza,Influenza A,A(H1)pdm09,detections,total,42
non-sentinel,Ireland,2020-W01,Influenza,Influenza A,A(H3),detections,total,189
non-sentinel,Ireland,2020-W01,Influenza,Influenza B,B (unknown),detections,total,38
non-sentinel,Ireland,2019-W52,Influenza,Influenza A,A(H1)pdm09,detections,total,26
non-sentinel,Ireland,2019-W52,Influenza,Influenza A,A(H3),detections,total,253
non-sentinel,Ireland,2019-W52,Influenza,Influenza B,B (unknown),detections,total,28
non-sentinel,Ireland,2019-W51,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Ireland,2019-W51,Influenza,Influenza A,A(H1)pdm09,detections,total,20
non-sentinel,Ireland,2019-W51,Influenza,Influenza A,A(H3),detections,total,311
non-sentinel,Ireland,2019-W51,Influenza,Influenza B,B (unknown),detections,total,20
non-sentinel,Ireland,2019-W50,Influenza,Influenza A,A(H1)pdm09,detections,total,22
non-sentinel,Ireland,2019-W50,Influenza,Influenza A,A(H3),detections,total,236
non-sentinel,Ireland,2019-W50,Influenza,Influenza B,B (unknown),detections,total,13
non-sentinel,Ireland,2019-W49,Influenza,Influenza A,A(H1)pdm09,detections,total,14
non-sentinel,Ireland,2019-W49,Influenza,Influenza A,A(H3),detections,total,144
non-sentinel,Ireland,2019-W49,Influenza,Influenza B,B (unknown),detections,total,12
non-sentinel,Ireland,2019-W48,Influenza,Influenza A,A(H1)pdm09,detections,total,15
non-sentinel,Ireland,2019-W48,Influenza,Influenza A,A(H3),detections,total,131
non-sentinel,Ireland,2019-W48,Influenza,Influenza B,B (unknown),detections,total,7
non-sentinel,Ireland,2019-W47,Influenza,Influenza A,A(H1)pdm09,detections,total,6
non-sentinel,Ireland,2019-W47,Influenza,Influenza A,A(H3),detections,total,87
non-sentinel,Ireland,2019-W47,Influenza,Influenza B,B (unknown),detections,total,1
non-sentinel,Ireland,2019-W46,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Ireland,2019-W46,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Ireland,2019-W46,Influenza,Influenza A,A(H3),detections,total,51
non-sentinel,Ireland,2019-W46,Influenza,Influenza B,B (unknown),detections,total,2
non-sentinel,Ireland,2019-W45,Influenza,Influenza A,A(H3),detections,total,14
non-sentinel,Ireland,2019-W45,Influenza,Influenza B,B (unknown),detections,total,1
non-sentinel,Ireland,2019-W44,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Ireland,2019-W44,Influenza,Influenza A,A(H1)pdm09,detections,total,2
non-sentinel,Ireland,2019-W44,Influenza,Influenza A,A(H3),detections,total,10
non-sentinel,Ireland,2019-W43,Influenza,Influenza A,A(H3),detections,total,3
non-sentinel,Ireland,2019-W43,Influenza,Influenza B,B (unknown),detections,total,1
non-sentinel,Ireland,2019-W42,Influenza,Influenza A,A(H1)pdm09,detections,total,3
non-sentinel,Ireland,2019-W42,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Ireland,2019-W41,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Ireland,2019-W40,Influenza,Influenza A,A(H3),detections,total,5
non-sentinel,Ireland,2019-W39,Influenza,Influenza A,A(H3),detections,total,2
non-sentinel,Ireland,2019-W38,Influenza,Influenza A,A(H3),detections,total,4
non-sentinel,Ireland,2019-W37,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Ireland,2019-W37,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Ireland,2019-W37,Influenza,Influenza B,B (unknown),detections,total,1
non-sentinel,Ireland,2019-W36,Influenza,Influenza A,A(H3),detections,total,3
non-sentinel,Ireland,2019-W34,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Ireland,2019-W34,Influenza,Influenza A,A(H3),detections,total,7
non-sentinel,Ireland,2019-W33,Influenza,Influenza A,A(H3),detections,total,6
non-sentinel,Ireland,2019-W32,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Ireland,2019-W32,Influenza,Influenza A,A(H3),detections,total,2
non-sentinel,Ireland,2019-W32,Influenza,Influenza B,B (unknown),detections,total,2
non-sentinel,Ireland,2019-W31,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Ireland,2019-W31,Influenza,Influenza B,B (unknown),detections,total,1
non-sentinel,Ireland,2019-W30,Influenza,Influenza A,A(H3),detections,total,3
non-sentinel,Ireland,2019-W29,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Ireland,2019-W29,Influenza,Influenza A,A(H3),detections,total,2
