survtype,countryname,yearweek,pathogen,pathogentype,pathogensubtype,indicator,age,value
SARI virological,Belgium,2022-W44,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,16.7
SARI virological,Belgium,2022-W44,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,12
SARI virological,Belgium,2022-W43,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2022-W43,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2022-W43,Influenza,Influenza,total,tests,total,2
SARI virological,Belgium,2022-W43,RSV,RSV,RSV,detections,total,1
SARI virological,Belgium,2022-W43,RSV,RSV,RSV,positivity,total,50
SARI virological,Belgium,2022-W43,RSV,RSV,RSV,tests,total,2
SARI virological,Belgium,2022-W43,RSV,RSV-B,NA,detections,total,1
SARI virological,Belgium,2022-W43,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
SARI virological,Belgium,2022-W43,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,50
SARI virological,Belgium,2022-W43,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,2
SARI virological,Belgium,2022-W42,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2022-W42,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2022-W42,Influenza,Influenza,total,tests,total,4
SARI virological,Belgium,2022-W42,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2022-W42,RSV,RSV,RSV,positivity,total,0
SARI virological,Belgium,2022-W42,RSV,RSV,RSV,tests,total,4
SARI virological,Belgium,2022-W42,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
SARI virological,Belgium,2022-W42,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,25
SARI virological,Belgium,2022-W42,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,4
SARI virological,Belgium,2022-W41,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2022-W41,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2022-W41,Influenza,Influenza,total,tests,total,3
SARI virological,Belgium,2022-W41,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2022-W41,RSV,RSV,RSV,positivity,total,0
SARI virological,Belgium,2022-W41,RSV,RSV,RSV,tests,total,3
SARI virological,Belgium,2022-W41,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
SARI virological,Belgium,2022-W41,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
SARI virological,Belgium,2022-W41,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,3
SARI virological,Belgium,2022-W39,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2022-W39,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2022-W39,Influenza,Influenza,total,tests,total,2
SARI virological,Belgium,2022-W39,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2022-W39,RSV,RSV,RSV,positivity,total,0
SARI virological,Belgium,2022-W39,RSV,RSV,RSV,tests,total,2
SARI virological,Belgium,2022-W39,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
SARI virological,Belgium,2022-W39,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
SARI virological,Belgium,2022-W39,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,2
SARI virological,Belgium,2022-W38,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2022-W38,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2022-W38,Influenza,Influenza,total,tests,total,3
SARI virological,Belgium,2022-W38,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2022-W38,RSV,RSV,RSV,positivity,total,0
SARI virological,Belgium,2022-W38,RSV,RSV,RSV,tests,total,3
SARI virological,Belgium,2022-W38,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
SARI virological,Belgium,2022-W38,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
SARI virological,Belgium,2022-W38,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,3
SARI virological,Belgium,2022-W37,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2022-W37,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2022-W37,Influenza,Influenza,total,tests,total,2
SARI virological,Belgium,2022-W37,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2022-W37,RSV,RSV,RSV,positivity,total,0
SARI virological,Belgium,2022-W37,RSV,RSV,RSV,tests,total,2
SARI virological,Belgium,2022-W37,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
SARI virological,Belgium,2022-W37,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
SARI virological,Belgium,2022-W37,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,2
SARI virological,Belgium,2022-W36,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2022-W36,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2022-W36,Influenza,Influenza,total,tests,total,3
SARI virological,Belgium,2022-W36,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2022-W36,RSV,RSV,RSV,positivity,total,0
SARI virological,Belgium,2022-W36,RSV,RSV,RSV,tests,total,3
SARI virological,Belgium,2022-W36,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
SARI virological,Belgium,2022-W36,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,66.7
SARI virological,Belgium,2022-W36,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,3
SARI virological,Belgium,2022-W35,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2022-W35,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2022-W35,Influenza,Influenza,total,tests,total,5
SARI virological,Belgium,2022-W35,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2022-W35,RSV,RSV,RSV,positivity,total,0
SARI virological,Belgium,2022-W35,RSV,RSV,RSV,tests,total,5
SARI virological,Belgium,2022-W35,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
SARI virological,Belgium,2022-W35,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
SARI virological,Belgium,2022-W35,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,5
SARI virological,Belgium,2022-W34,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2022-W34,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2022-W34,Influenza,Influenza,total,tests,total,2
SARI virological,Belgium,2022-W34,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2022-W34,RSV,RSV,RSV,positivity,total,0
SARI virological,Belgium,2022-W34,RSV,RSV,RSV,tests,total,2
SARI virological,Belgium,2022-W34,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
SARI virological,Belgium,2022-W34,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
SARI virological,Belgium,2022-W34,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,2
SARI virological,Belgium,2022-W33,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2022-W33,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2022-W33,Influenza,Influenza,total,tests,total,2
SARI virological,Belgium,2022-W33,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2022-W33,RSV,RSV,RSV,positivity,total,0
SARI virological,Belgium,2022-W33,RSV,RSV,RSV,tests,total,2
SARI virological,Belgium,2022-W33,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
SARI virological,Belgium,2022-W33,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
SARI virological,Belgium,2022-W33,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,2
SARI virological,Belgium,2022-W32,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2022-W32,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2022-W32,Influenza,Influenza,total,tests,total,2
SARI virological,Belgium,2022-W32,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2022-W32,RSV,RSV,RSV,positivity,total,0
SARI virological,Belgium,2022-W32,RSV,RSV,RSV,tests,total,2
SARI virological,Belgium,2022-W32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
SARI virological,Belgium,2022-W32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,50
SARI virological,Belgium,2022-W32,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,2
SARI virological,Belgium,2022-W31,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2022-W31,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2022-W31,Influenza,Influenza,total,tests,total,7
SARI virological,Belgium,2022-W31,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2022-W31,RSV,RSV,RSV,positivity,total,0
SARI virological,Belgium,2022-W31,RSV,RSV,RSV,tests,total,7
SARI virological,Belgium,2022-W31,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,3
SARI virological,Belgium,2022-W31,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,42.9
SARI virological,Belgium,2022-W31,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,7
SARI virological,Belgium,2022-W30,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2022-W30,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2022-W30,Influenza,Influenza,total,tests,total,7
SARI virological,Belgium,2022-W30,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2022-W30,RSV,RSV,RSV,positivity,total,0
SARI virological,Belgium,2022-W30,RSV,RSV,RSV,tests,total,7
SARI virological,Belgium,2022-W30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,1
SARI virological,Belgium,2022-W30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,14.3
SARI virological,Belgium,2022-W30,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,7
SARI virological,Belgium,2022-W29,Influenza,Influenza,total,detections,total,1
SARI virological,Belgium,2022-W29,Influenza,Influenza,total,positivity,total,11.1
SARI virological,Belgium,2022-W29,Influenza,Influenza,total,tests,total,9
SARI virological,Belgium,2022-W29,Influenza,Influenza A,A(H3),detections,total,1
SARI virological,Belgium,2022-W29,RSV,RSV,RSV,detections,total,0
SARI virological,Belgium,2022-W29,RSV,RSV,RSV,positivity,total,0
SARI virological,Belgium,2022-W29,RSV,RSV,RSV,tests,total,9
SARI virological,Belgium,2022-W29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
SARI virological,Belgium,2022-W29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,22.2
SARI virological,Belgium,2022-W29,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,9
SARI virological,Belgium,2022-W28,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2022-W28,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2022-W28,Influenza,Influenza,total,tests,total,14
SARI virological,Belgium,2022-W28,RSV,RSV,RSV,detections,total,2
SARI virological,Belgium,2022-W28,RSV,RSV,RSV,positivity,total,14.3
SARI virological,Belgium,2022-W28,RSV,RSV,RSV,tests,total,14
SARI virological,Belgium,2022-W28,RSV,RSV-B,NA,detections,total,2
SARI virological,Belgium,2022-W28,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,7
SARI virological,Belgium,2022-W28,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,50
SARI virological,Belgium,2022-W28,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,14
SARI virological,Belgium,2022-W27,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2022-W27,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2022-W27,Influenza,Influenza,total,tests,total,16
SARI virological,Belgium,2022-W27,RSV,RSV,RSV,detections,total,4
SARI virological,Belgium,2022-W27,RSV,RSV,RSV,positivity,total,25
SARI virological,Belgium,2022-W27,RSV,RSV,RSV,tests,total,16
SARI virological,Belgium,2022-W27,RSV,RSV-B,NA,detections,total,4
SARI virological,Belgium,2022-W27,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,6
SARI virological,Belgium,2022-W27,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,37.5
SARI virological,Belgium,2022-W27,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,16
SARI virological,Belgium,2022-W26,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2022-W26,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2022-W26,Influenza,Influenza,total,tests,total,18
SARI virological,Belgium,2022-W26,RSV,RSV,RSV,detections,total,7
SARI virological,Belgium,2022-W26,RSV,RSV,RSV,positivity,total,38.9
SARI virological,Belgium,2022-W26,RSV,RSV,RSV,tests,total,18
SARI virological,Belgium,2022-W26,RSV,RSV-B,NA,detections,total,7
SARI virological,Belgium,2022-W26,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
SARI virological,Belgium,2022-W26,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,22.2
SARI virological,Belgium,2022-W26,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,18
SARI virological,Belgium,2022-W25,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2022-W25,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2022-W25,Influenza,Influenza,total,tests,total,15
SARI virological,Belgium,2022-W25,RSV,RSV,RSV,detections,total,1
SARI virological,Belgium,2022-W25,RSV,RSV,RSV,positivity,total,6.7
SARI virological,Belgium,2022-W25,RSV,RSV,RSV,tests,total,15
SARI virological,Belgium,2022-W25,RSV,RSV-B,NA,detections,total,1
SARI virological,Belgium,2022-W25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,3
SARI virological,Belgium,2022-W25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,20
SARI virological,Belgium,2022-W25,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,15
SARI virological,Belgium,2022-W24,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2022-W24,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2022-W24,Influenza,Influenza,total,tests,total,14
SARI virological,Belgium,2022-W24,RSV,RSV,RSV,detections,total,3
SARI virological,Belgium,2022-W24,RSV,RSV,RSV,positivity,total,21.4
SARI virological,Belgium,2022-W24,RSV,RSV,RSV,tests,total,14
SARI virological,Belgium,2022-W24,RSV,RSV-B,NA,detections,total,3
SARI virological,Belgium,2022-W24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,3
SARI virological,Belgium,2022-W24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,21.4
SARI virological,Belgium,2022-W24,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,14
SARI virological,Belgium,2022-W23,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2022-W23,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2022-W23,Influenza,Influenza,total,tests,total,23
SARI virological,Belgium,2022-W23,RSV,RSV,RSV,detections,total,6
SARI virological,Belgium,2022-W23,RSV,RSV,RSV,positivity,total,26.1
SARI virological,Belgium,2022-W23,RSV,RSV,RSV,tests,total,23
SARI virological,Belgium,2022-W23,RSV,RSV-B,NA,detections,total,6
SARI virological,Belgium,2022-W23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
SARI virological,Belgium,2022-W23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,17.4
SARI virological,Belgium,2022-W23,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,23
SARI virological,Belgium,2022-W22,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2022-W22,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2022-W22,Influenza,Influenza,total,tests,total,15
SARI virological,Belgium,2022-W22,RSV,RSV,RSV,detections,total,3
SARI virological,Belgium,2022-W22,RSV,RSV,RSV,positivity,total,20
SARI virological,Belgium,2022-W22,RSV,RSV,RSV,tests,total,15
SARI virological,Belgium,2022-W22,RSV,RSV-B,NA,detections,total,3
SARI virological,Belgium,2022-W22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,0
SARI virological,Belgium,2022-W22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,0
SARI virological,Belgium,2022-W22,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,15
SARI virological,Belgium,2022-W21,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2022-W21,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2022-W21,Influenza,Influenza,total,tests,total,20
SARI virological,Belgium,2022-W21,RSV,RSV,RSV,detections,total,4
SARI virological,Belgium,2022-W21,RSV,RSV,RSV,positivity,total,20
SARI virological,Belgium,2022-W21,RSV,RSV,RSV,tests,total,20
SARI virological,Belgium,2022-W21,RSV,RSV-A,NA,detections,total,1
SARI virological,Belgium,2022-W21,RSV,RSV-B,NA,detections,total,3
SARI virological,Belgium,2022-W21,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
SARI virological,Belgium,2022-W21,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,20
SARI virological,Belgium,2022-W21,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,20
SARI virological,Belgium,2022-W20,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2022-W20,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2022-W20,Influenza,Influenza,total,tests,total,21
SARI virological,Belgium,2022-W20,RSV,RSV,RSV,detections,total,6
SARI virological,Belgium,2022-W20,RSV,RSV,RSV,positivity,total,28.6
SARI virological,Belgium,2022-W20,RSV,RSV,RSV,tests,total,21
SARI virological,Belgium,2022-W20,RSV,RSV-B,NA,detections,total,6
SARI virological,Belgium,2022-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,2
SARI virological,Belgium,2022-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,9.5
SARI virological,Belgium,2022-W20,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,21
SARI virological,Belgium,2022-W19,Influenza,Influenza,total,detections,total,2
SARI virological,Belgium,2022-W19,Influenza,Influenza,total,positivity,total,9.5
SARI virological,Belgium,2022-W19,Influenza,Influenza,total,tests,total,21
SARI virological,Belgium,2022-W19,Influenza,Influenza A,A (unknown),detections,total,1
SARI virological,Belgium,2022-W19,Influenza,Influenza A,A(H3),detections,total,1
SARI virological,Belgium,2022-W19,RSV,RSV,RSV,detections,total,3
SARI virological,Belgium,2022-W19,RSV,RSV,RSV,positivity,total,14.3
SARI virological,Belgium,2022-W19,RSV,RSV,RSV,tests,total,21
SARI virological,Belgium,2022-W19,RSV,RSV-B,NA,detections,total,3
SARI virological,Belgium,2022-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,6
SARI virological,Belgium,2022-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,28.6
SARI virological,Belgium,2022-W19,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,21
SARI virological,Belgium,2022-W18,Influenza,Influenza,total,detections,total,0
SARI virological,Belgium,2022-W18,Influenza,Influenza,total,positivity,total,0
SARI virological,Belgium,2022-W18,Influenza,Influenza,total,tests,total,30
SARI virological,Belgium,2022-W18,RSV,RSV,RSV,detections,total,9
SARI virological,Belgium,2022-W18,RSV,RSV,RSV,positivity,total,30
SARI virological,Belgium,2022-W18,RSV,RSV,RSV,tests,total,30
SARI virological,Belgium,2022-W18,RSV,RSV-A,NA,detections,total,1
SARI virological,Belgium,2022-W18,RSV,RSV-B,NA,detections,total,8
SARI virological,Belgium,2022-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,8
SARI virological,Belgium,2022-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,26.7
SARI virological,Belgium,2022-W18,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,30
SARI virological,Belgium,2022-W17,Influenza,Influenza,total,detections,total,5
SARI virological,Belgium,2022-W17,Influenza,Influenza,total,positivity,total,13.5
SARI virological,Belgium,2022-W17,Influenza,Influenza,total,tests,total,37
SARI virological,Belgium,2022-W17,Influenza,Influenza A,A (unknown),detections,total,2
SARI virological,Belgium,2022-W17,Influenza,Influenza A,A(H1)pdm09,detections,total,1
SARI virological,Belgium,2022-W17,Influenza,Influenza A,A(H3),detections,total,2
SARI virological,Belgium,2022-W17,RSV,RSV,RSV,detections,total,11
SARI virological,Belgium,2022-W17,RSV,RSV,RSV,positivity,total,29.7
SARI virological,Belgium,2022-W17,RSV,RSV,RSV,tests,total,37
SARI virological,Belgium,2022-W17,RSV,RSV-A,NA,detections,total,2
SARI virological,Belgium,2022-W17,RSV,RSV-B,NA,detections,total,9
SARI virological,Belgium,2022-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,4
SARI virological,Belgium,2022-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,10.8
SARI virological,Belgium,2022-W17,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,37
SARI virological,Belgium,2022-W16,Influenza,Influenza,total,detections,total,9
SARI virological,Belgium,2022-W16,Influenza,Influenza,total,positivity,total,28.1
SARI virological,Belgium,2022-W16,Influenza,Influenza,total,tests,total,32
SARI virological,Belgium,2022-W16,Influenza,Influenza A,A(H1)pdm09,detections,total,4
SARI virological,Belgium,2022-W16,Influenza,Influenza A,A(H3),detections,total,5
SARI virological,Belgium,2022-W16,RSV,RSV,RSV,detections,total,7
SARI virological,Belgium,2022-W16,RSV,RSV,RSV,positivity,total,21.9
SARI virological,Belgium,2022-W16,RSV,RSV,RSV,tests,total,32
SARI virological,Belgium,2022-W16,RSV,RSV-B,NA,detections,total,7
SARI virological,Belgium,2022-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,7
SARI virological,Belgium,2022-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,21.9
SARI virological,Belgium,2022-W16,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,32
SARI virological,Belgium,2022-W15,Influenza,Influenza,total,detections,total,12
SARI virological,Belgium,2022-W15,Influenza,Influenza,total,positivity,total,26.1
SARI virological,Belgium,2022-W15,Influenza,Influenza,total,tests,total,46
SARI virological,Belgium,2022-W15,Influenza,Influenza A,A (unknown),detections,total,2
SARI virological,Belgium,2022-W15,Influenza,Influenza A,A(H1)pdm09,detections,total,1
SARI virological,Belgium,2022-W15,Influenza,Influenza A,A(H3),detections,total,8
SARI virological,Belgium,2022-W15,Influenza,Influenza B,B/Vic,detections,total,1
SARI virological,Belgium,2022-W15,RSV,RSV,RSV,detections,total,8
SARI virological,Belgium,2022-W15,RSV,RSV,RSV,positivity,total,17.4
SARI virological,Belgium,2022-W15,RSV,RSV,RSV,tests,total,46
SARI virological,Belgium,2022-W15,RSV,RSV-A,NA,detections,total,1
SARI virological,Belgium,2022-W15,RSV,RSV-B,NA,detections,total,7
SARI virological,Belgium,2022-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,15
SARI virological,Belgium,2022-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,32.6
SARI virological,Belgium,2022-W15,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,46
SARI virological,Belgium,2022-W14,Influenza,Influenza,total,detections,total,24
SARI virological,Belgium,2022-W14,Influenza,Influenza,total,positivity,total,32
SARI virological,Belgium,2022-W14,Influenza,Influenza,total,tests,total,75
SARI virological,Belgium,2022-W14,Influenza,Influenza A,A (unknown),detections,total,1
SARI virological,Belgium,2022-W14,Influenza,Influenza A,A(H1)pdm09,detections,total,10
SARI virological,Belgium,2022-W14,Influenza,Influenza A,A(H3),detections,total,13
SARI virological,Belgium,2022-W14,RSV,RSV,RSV,detections,total,4
SARI virological,Belgium,2022-W14,RSV,RSV,RSV,positivity,total,5.3
SARI virological,Belgium,2022-W14,RSV,RSV,RSV,tests,total,75
SARI virological,Belgium,2022-W14,RSV,RSV-B,NA,detections,total,4
SARI virological,Belgium,2022-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,22
SARI virological,Belgium,2022-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,29.3
SARI virological,Belgium,2022-W14,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,75
SARI virological,Belgium,2022-W13,Influenza,Influenza,total,detections,total,24
SARI virological,Belgium,2022-W13,Influenza,Influenza,total,positivity,total,34.3
SARI virological,Belgium,2022-W13,Influenza,Influenza,total,tests,total,70
SARI virological,Belgium,2022-W13,Influenza,Influenza A,A(H1)pdm09,detections,total,11
SARI virological,Belgium,2022-W13,Influenza,Influenza A,A(H3),detections,total,13
SARI virological,Belgium,2022-W13,RSV,RSV,RSV,detections,total,8
SARI virological,Belgium,2022-W13,RSV,RSV,RSV,positivity,total,11.4
SARI virological,Belgium,2022-W13,RSV,RSV,RSV,tests,total,70
SARI virological,Belgium,2022-W13,RSV,RSV-A,NA,detections,total,1
SARI virological,Belgium,2022-W13,RSV,RSV-B,NA,detections,total,7
SARI virological,Belgium,2022-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,16
SARI virological,Belgium,2022-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,22.9
SARI virological,Belgium,2022-W13,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,70
SARI virological,Belgium,2022-W12,Influenza,Influenza,total,detections,total,19
SARI virological,Belgium,2022-W12,Influenza,Influenza,total,positivity,total,43.2
SARI virological,Belgium,2022-W12,Influenza,Influenza,total,tests,total,44
SARI virological,Belgium,2022-W12,Influenza,Influenza A,A(H1)pdm09,detections,total,5
SARI virological,Belgium,2022-W12,Influenza,Influenza A,A(H3),detections,total,14
SARI virological,Belgium,2022-W12,RSV,RSV,RSV,detections,total,4
SARI virological,Belgium,2022-W12,RSV,RSV,RSV,positivity,total,9.1
SARI virological,Belgium,2022-W12,RSV,RSV,RSV,tests,total,44
SARI virological,Belgium,2022-W12,RSV,RSV-B,NA,detections,total,4
SARI virological,Belgium,2022-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,detections,total,10
SARI virological,Belgium,2022-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,positivity,total,22.7
SARI virological,Belgium,2022-W12,SARS-CoV-2,SARS-CoV-2,SARS-CoV-2,tests,total,44
SARI virological,Belgium,2022-W11,Influenza,Influenza,total,detections,total,14
SARI virological,Belgium,2022-W11,Influenza,Influenza,total,positivity,total,45.2
SARI virological,Belgium,2022-W11,Influenza,Influenza,total,tests,total,31
SARI virological,Belgium,2022-W11,Influenza,Influenza A,A (unknown),detections,total,1
SARI virological,Belgium,2022-W11,Influenza,Influenza A,A(H1)pdm09,detections,total,3
SARI virological,Belgium,2022-W11,Influenza,Influenza A,A(H3),detections,total,10
SARI virological,Belgium,2022-W11,RSV,RSV,RSV,detections,total,1
SARI virological,Belgium,2022-W11,RSV,RSV,RSV,positivity,total,3.2
