survtype,datasource,countryname,yearweek,pathogen,variant,indicator,age,value
SARS-CoV-2 variant,GISAID,Estonia,2023-W35,SARS-CoV-2,XBB.1.5-like,proportion,total,100
SARS-CoV-2 variant,GISAID,Estonia,2023-W34,SARS-CoV-2,XBB,detections,total,1
SARS-CoV-2 variant,GISAID,Estonia,2023-W34,SARS-CoV-2,XBB.1.5-like,detections,total,4
SARS-CoV-2 variant,GISAID,Estonia,2023-W34,SARS-CoV-2,XBB,proportion,total,20
SARS-CoV-2 variant,GISAID,Estonia,2023-W34,SARS-CoV-2,XBB.1.5-like,proportion,total,80
SARS-CoV-2 variant,GISAID,Estonia,2023-W33,SARS-CoV-2,XBB.1.5-like,detections,total,2
SARS-CoV-2 variant,GISAID,Estonia,2023-W33,SARS-CoV-2,XBB.1.5-like,proportion,total,100
SARS-CoV-2 variant,GISAID,Estonia,2023-W32,SARS-CoV-2,BA.2.75,detections,total,1
SARS-CoV-2 variant,GISAID,Estonia,2023-W32,SARS-CoV-2,XBB.1.5-like,detections,total,2
SARS-CoV-2 variant,GISAID,Estonia,2023-W32,SARS-CoV-2,BA.2.75,proportion,total,33.3
SARS-CoV-2 variant,GISAID,Estonia,2023-W32,SARS-CoV-2,XBB.1.5-like,proportion,total,66.7
SARS-CoV-2 variant,GISAID,Estonia,2023-W31,SARS-CoV-2,XBB.1.5-like,detections,total,3
SARS-CoV-2 variant,GISAID,Estonia,2023-W31,SARS-CoV-2,XBB.1.5-like,proportion,total,100
SARS-CoV-2 variant,GISAID,Estonia,2023-W30,SARS-CoV-2,XBB.1.5-like,detections,total,4
SARS-CoV-2 variant,GISAID,Estonia,2023-W30,SARS-CoV-2,XBB.1.5-like,proportion,total,100
SARS-CoV-2 variant,GISAID,Estonia,2023-W29,SARS-CoV-2,XBB.1.5-like,detections,total,3
SARS-CoV-2 variant,GISAID,Estonia,2023-W29,SARS-CoV-2,XBB.1.5-like,proportion,total,100
SARS-CoV-2 variant,GISAID,Estonia,2023-W28,SARS-CoV-2,XBB.1.5-like,detections,total,7
SARS-CoV-2 variant,GISAID,Estonia,2023-W28,SARS-CoV-2,XBB.1.5-like,proportion,total,100
SARS-CoV-2 variant,GISAID,Estonia,2023-W27,SARS-CoV-2,XBB.1.5-like,detections,total,5
SARS-CoV-2 variant,GISAID,Estonia,2023-W27,SARS-CoV-2,XBB.1.5-like,proportion,total,100
SARS-CoV-2 variant,GISAID,Estonia,2023-W26,SARS-CoV-2,BA.2.75,detections,total,1
SARS-CoV-2 variant,GISAID,Estonia,2023-W26,SARS-CoV-2,BA.5,detections,total,1
SARS-CoV-2 variant,GISAID,Estonia,2023-W26,SARS-CoV-2,XBB.1.5-like,detections,total,3
SARS-CoV-2 variant,GISAID,Estonia,2023-W26,SARS-CoV-2,BA.2.75,proportion,total,20
SARS-CoV-2 variant,GISAID,Estonia,2023-W26,SARS-CoV-2,BA.5,proportion,total,20
SARS-CoV-2 variant,GISAID,Estonia,2023-W26,SARS-CoV-2,XBB.1.5-like,proportion,total,60
SARS-CoV-2 variant,GISAID,Estonia,2023-W25,SARS-CoV-2,XBB.1.5-like,detections,total,3
SARS-CoV-2 variant,GISAID,Estonia,2023-W25,SARS-CoV-2,XBB.1.5-like,proportion,total,100
SARS-CoV-2 variant,GISAID,Estonia,2023-W24,SARS-CoV-2,XBB.1.5-like,detections,total,4
SARS-CoV-2 variant,GISAID,Estonia,2023-W24,SARS-CoV-2,XBB.1.5-like,proportion,total,100
SARS-CoV-2 variant,GISAID,Estonia,2023-W23,SARS-CoV-2,XBB.1.5-like,detections,total,19
SARS-CoV-2 variant,GISAID,Estonia,2023-W23,SARS-CoV-2,XBB.1.5-like,proportion,total,100
SARS-CoV-2 variant,GISAID,Estonia,2023-W22,SARS-CoV-2,XBB,detections,total,1
SARS-CoV-2 variant,GISAID,Estonia,2023-W22,SARS-CoV-2,XBB.1.5-like,detections,total,22
SARS-CoV-2 variant,GISAID,Estonia,2023-W22,SARS-CoV-2,XBB,proportion,total,4.3
SARS-CoV-2 variant,GISAID,Estonia,2023-W22,SARS-CoV-2,XBB.1.5-like,proportion,total,95.7
SARS-CoV-2 variant,GISAID,Estonia,2023-W21,SARS-CoV-2,XBB.1.5-like,detections,total,15
SARS-CoV-2 variant,GISAID,Estonia,2023-W21,SARS-CoV-2,XBB.1.5-like,proportion,total,100
SARS-CoV-2 variant,GISAID,Estonia,2023-W20,SARS-CoV-2,XBB,detections,total,2
SARS-CoV-2 variant,GISAID,Estonia,2023-W20,SARS-CoV-2,XBB.1.5-like,detections,total,20
SARS-CoV-2 variant,GISAID,Estonia,2023-W20,SARS-CoV-2,XBB,proportion,total,9.1
SARS-CoV-2 variant,GISAID,Estonia,2023-W20,SARS-CoV-2,XBB.1.5-like,proportion,total,90.9
SARS-CoV-2 variant,GISAID,Estonia,2023-W19,SARS-CoV-2,XBB.1.5-like,detections,total,45
SARS-CoV-2 variant,GISAID,Estonia,2023-W19,SARS-CoV-2,XBB.1.5-like,proportion,total,100
SARS-CoV-2 variant,GISAID,Estonia,2023-W18,SARS-CoV-2,XBB.1.5-like,detections,total,25
SARS-CoV-2 variant,GISAID,Estonia,2023-W18,SARS-CoV-2,XBB.1.5-like,proportion,total,100
SARS-CoV-2 variant,GISAID,Estonia,2023-W17,SARS-CoV-2,BA.2.75,detections,total,1
SARS-CoV-2 variant,GISAID,Estonia,2023-W17,SARS-CoV-2,XBB,detections,total,1
SARS-CoV-2 variant,GISAID,Estonia,2023-W17,SARS-CoV-2,XBB.1.5-like,detections,total,45
SARS-CoV-2 variant,GISAID,Estonia,2023-W17,SARS-CoV-2,BA.2.75,proportion,total,2.1
SARS-CoV-2 variant,GISAID,Estonia,2023-W17,SARS-CoV-2,XBB,proportion,total,2.1
SARS-CoV-2 variant,GISAID,Estonia,2023-W17,SARS-CoV-2,XBB.1.5-like,proportion,total,95.7
SARS-CoV-2 variant,GISAID,Estonia,2023-W16,SARS-CoV-2,XBB,detections,total,1
SARS-CoV-2 variant,GISAID,Estonia,2023-W16,SARS-CoV-2,XBB.1.5-like,detections,total,61
SARS-CoV-2 variant,GISAID,Estonia,2023-W16,SARS-CoV-2,XBB,proportion,total,1.6
SARS-CoV-2 variant,GISAID,Estonia,2023-W16,SARS-CoV-2,XBB.1.5-like,proportion,total,98.4
SARS-CoV-2 variant,GISAID,Estonia,2023-W15,SARS-CoV-2,BA.2.75,detections,total,1
SARS-CoV-2 variant,GISAID,Estonia,2023-W15,SARS-CoV-2,BQ.1,detections,total,3
SARS-CoV-2 variant,GISAID,Estonia,2023-W15,SARS-CoV-2,XBB,detections,total,1
SARS-CoV-2 variant,GISAID,Estonia,2023-W15,SARS-CoV-2,XBB.1.5-like,detections,total,38
SARS-CoV-2 variant,GISAID,Estonia,2023-W15,SARS-CoV-2,BA.2.75,proportion,total,2.3
SARS-CoV-2 variant,GISAID,Estonia,2023-W15,SARS-CoV-2,BQ.1,proportion,total,7
SARS-CoV-2 variant,GISAID,Estonia,2023-W15,SARS-CoV-2,XBB,proportion,total,2.3
SARS-CoV-2 variant,GISAID,Estonia,2023-W15,SARS-CoV-2,XBB.1.5-like,proportion,total,88.4
SARS-CoV-2 variant,GISAID,Estonia,2023-W14,SARS-CoV-2,BA.2.75,detections,total,4
SARS-CoV-2 variant,GISAID,Estonia,2023-W14,SARS-CoV-2,BQ.1,detections,total,2
SARS-CoV-2 variant,GISAID,Estonia,2023-W14,SARS-CoV-2,XBB,detections,total,2
SARS-CoV-2 variant,GISAID,Estonia,2023-W14,SARS-CoV-2,XBB.1.5-like,detections,total,48
SARS-CoV-2 variant,GISAID,Estonia,2023-W14,SARS-CoV-2,BA.2.75,proportion,total,7.1
SARS-CoV-2 variant,GISAID,Estonia,2023-W14,SARS-CoV-2,BQ.1,proportion,total,3.6
SARS-CoV-2 variant,GISAID,Estonia,2023-W14,SARS-CoV-2,XBB,proportion,total,3.6
SARS-CoV-2 variant,GISAID,Estonia,2023-W14,SARS-CoV-2,XBB.1.5-like,proportion,total,85.7
SARS-CoV-2 variant,GISAID,Estonia,2023-W13,SARS-CoV-2,BA.2.75,detections,total,2
SARS-CoV-2 variant,GISAID,Estonia,2023-W13,SARS-CoV-2,XBB,detections,total,3
SARS-CoV-2 variant,GISAID,Estonia,2023-W13,SARS-CoV-2,XBB.1.5-like,detections,total,38
SARS-CoV-2 variant,GISAID,Estonia,2023-W13,SARS-CoV-2,BA.2.75,proportion,total,4.7
SARS-CoV-2 variant,GISAID,Estonia,2023-W13,SARS-CoV-2,XBB,proportion,total,7
SARS-CoV-2 variant,GISAID,Estonia,2023-W13,SARS-CoV-2,XBB.1.5-like,proportion,total,88.4
SARS-CoV-2 variant,GISAID,Estonia,2023-W12,SARS-CoV-2,BA.2.75,detections,total,4
SARS-CoV-2 variant,GISAID,Estonia,2023-W12,SARS-CoV-2,BA.5,detections,total,1
SARS-CoV-2 variant,GISAID,Estonia,2023-W12,SARS-CoV-2,XBB,detections,total,2
SARS-CoV-2 variant,GISAID,Estonia,2023-W12,SARS-CoV-2,XBB.1.5-like,detections,total,41
SARS-CoV-2 variant,GISAID,Estonia,2023-W12,SARS-CoV-2,BA.2.75,proportion,total,8.3
SARS-CoV-2 variant,GISAID,Estonia,2023-W12,SARS-CoV-2,BA.5,proportion,total,2.1
SARS-CoV-2 variant,GISAID,Estonia,2023-W12,SARS-CoV-2,XBB,proportion,total,4.2
SARS-CoV-2 variant,GISAID,Estonia,2023-W12,SARS-CoV-2,XBB.1.5-like,proportion,total,85.4
SARS-CoV-2 variant,GISAID,Estonia,2023-W11,SARS-CoV-2,BA.2.75,detections,total,10
SARS-CoV-2 variant,GISAID,Estonia,2023-W11,SARS-CoV-2,BA.5,detections,total,5
SARS-CoV-2 variant,GISAID,Estonia,2023-W11,SARS-CoV-2,BQ.1,detections,total,4
SARS-CoV-2 variant,GISAID,Estonia,2023-W11,SARS-CoV-2,XBB,detections,total,5
SARS-CoV-2 variant,GISAID,Estonia,2023-W11,SARS-CoV-2,XBB.1.5-like,detections,total,35
SARS-CoV-2 variant,GISAID,Estonia,2023-W11,SARS-CoV-2,BA.2.75,proportion,total,16.9
SARS-CoV-2 variant,GISAID,Estonia,2023-W11,SARS-CoV-2,BA.5,proportion,total,8.5
SARS-CoV-2 variant,GISAID,Estonia,2023-W11,SARS-CoV-2,BQ.1,proportion,total,6.8
SARS-CoV-2 variant,GISAID,Estonia,2023-W11,SARS-CoV-2,XBB,proportion,total,8.5
SARS-CoV-2 variant,GISAID,Estonia,2023-W11,SARS-CoV-2,XBB.1.5-like,proportion,total,59.3
SARS-CoV-2 variant,GISAID,Estonia,2023-W10,SARS-CoV-2,BA.2.75,detections,total,3
SARS-CoV-2 variant,GISAID,Estonia,2023-W10,SARS-CoV-2,BQ.1,detections,total,2
SARS-CoV-2 variant,GISAID,Estonia,2023-W10,SARS-CoV-2,XBB,detections,total,3
SARS-CoV-2 variant,GISAID,Estonia,2023-W10,SARS-CoV-2,XBB.1.5-like,detections,total,36
SARS-CoV-2 variant,GISAID,Estonia,2023-W10,SARS-CoV-2,BA.2.75,proportion,total,6.8
SARS-CoV-2 variant,GISAID,Estonia,2023-W10,SARS-CoV-2,BQ.1,proportion,total,4.5
SARS-CoV-2 variant,GISAID,Estonia,2023-W10,SARS-CoV-2,XBB,proportion,total,6.8
SARS-CoV-2 variant,GISAID,Estonia,2023-W10,SARS-CoV-2,XBB.1.5-like,proportion,total,81.8
SARS-CoV-2 variant,GISAID,Estonia,2023-W09,SARS-CoV-2,BA.2.75,detections,total,1
SARS-CoV-2 variant,GISAID,Estonia,2023-W09,SARS-CoV-2,BA.5,detections,total,1
SARS-CoV-2 variant,GISAID,Estonia,2023-W09,SARS-CoV-2,BQ.1,detections,total,1
SARS-CoV-2 variant,GISAID,Estonia,2023-W09,SARS-CoV-2,XBB,detections,total,2
SARS-CoV-2 variant,GISAID,Estonia,2023-W09,SARS-CoV-2,XBB.1.5-like,detections,total,17
SARS-CoV-2 variant,GISAID,Estonia,2023-W09,SARS-CoV-2,BA.2.75,proportion,total,4.5
SARS-CoV-2 variant,GISAID,Estonia,2023-W09,SARS-CoV-2,BA.5,proportion,total,4.5
SARS-CoV-2 variant,GISAID,Estonia,2023-W09,SARS-CoV-2,BQ.1,proportion,total,4.5
SARS-CoV-2 variant,GISAID,Estonia,2023-W09,SARS-CoV-2,XBB,proportion,total,9.1
SARS-CoV-2 variant,GISAID,Estonia,2023-W09,SARS-CoV-2,XBB.1.5-like,proportion,total,77.3
SARS-CoV-2 variant,GISAID,Estonia,2023-W08,SARS-CoV-2,BA.2.75,detections,total,4
SARS-CoV-2 variant,GISAID,Estonia,2023-W08,SARS-CoV-2,BA.5,detections,total,3
SARS-CoV-2 variant,GISAID,Estonia,2023-W08,SARS-CoV-2,BQ.1,detections,total,3
SARS-CoV-2 variant,GISAID,Estonia,2023-W08,SARS-CoV-2,XBB,detections,total,2
SARS-CoV-2 variant,GISAID,Estonia,2023-W08,SARS-CoV-2,XBB.1.5-like,detections,total,13
SARS-CoV-2 variant,GISAID,Estonia,2023-W08,SARS-CoV-2,BA.2.75,proportion,total,16
SARS-CoV-2 variant,GISAID,Estonia,2023-W08,SARS-CoV-2,BA.5,proportion,total,12
SARS-CoV-2 variant,GISAID,Estonia,2023-W08,SARS-CoV-2,BQ.1,proportion,total,12
SARS-CoV-2 variant,GISAID,Estonia,2023-W08,SARS-CoV-2,XBB,proportion,total,8
SARS-CoV-2 variant,GISAID,Estonia,2023-W08,SARS-CoV-2,XBB.1.5-like,proportion,total,52
SARS-CoV-2 variant,GISAID,Estonia,2023-W07,SARS-CoV-2,BA.2.75,detections,total,11
SARS-CoV-2 variant,GISAID,Estonia,2023-W07,SARS-CoV-2,BA.5,detections,total,8
SARS-CoV-2 variant,GISAID,Estonia,2023-W07,SARS-CoV-2,BQ.1,detections,total,9
SARS-CoV-2 variant,GISAID,Estonia,2023-W07,SARS-CoV-2,XBB,detections,total,10
SARS-CoV-2 variant,GISAID,Estonia,2023-W07,SARS-CoV-2,XBB.1.5-like,detections,total,20
SARS-CoV-2 variant,GISAID,Estonia,2023-W07,SARS-CoV-2,BA.2.75,proportion,total,19
SARS-CoV-2 variant,GISAID,Estonia,2023-W07,SARS-CoV-2,BA.5,proportion,total,13.8
SARS-CoV-2 variant,GISAID,Estonia,2023-W07,SARS-CoV-2,BQ.1,proportion,total,15.5
SARS-CoV-2 variant,GISAID,Estonia,2023-W07,SARS-CoV-2,XBB,proportion,total,17.2
SARS-CoV-2 variant,GISAID,Estonia,2023-W07,SARS-CoV-2,XBB.1.5-like,proportion,total,34.5
SARS-CoV-2 variant,GISAID,Estonia,2023-W06,SARS-CoV-2,BA.2.75,detections,total,8
SARS-CoV-2 variant,GISAID,Estonia,2023-W06,SARS-CoV-2,BA.5,detections,total,25
SARS-CoV-2 variant,GISAID,Estonia,2023-W06,SARS-CoV-2,BQ.1,detections,total,10
SARS-CoV-2 variant,GISAID,Estonia,2023-W06,SARS-CoV-2,XBB,detections,total,2
SARS-CoV-2 variant,GISAID,Estonia,2023-W06,SARS-CoV-2,XBB.1.5-like,detections,total,11
SARS-CoV-2 variant,GISAID,Estonia,2023-W06,SARS-CoV-2,BA.2.75,proportion,total,14.3
SARS-CoV-2 variant,GISAID,Estonia,2023-W06,SARS-CoV-2,BA.5,proportion,total,44.6
SARS-CoV-2 variant,GISAID,Estonia,2023-W06,SARS-CoV-2,BQ.1,proportion,total,17.9
SARS-CoV-2 variant,GISAID,Estonia,2023-W06,SARS-CoV-2,XBB,proportion,total,3.6
SARS-CoV-2 variant,GISAID,Estonia,2023-W06,SARS-CoV-2,XBB.1.5-like,proportion,total,19.6
SARS-CoV-2 variant,GISAID,Estonia,2023-W05,SARS-CoV-2,BA.2.75,detections,total,17
SARS-CoV-2 variant,GISAID,Estonia,2023-W05,SARS-CoV-2,BA.5,detections,total,29
SARS-CoV-2 variant,GISAID,Estonia,2023-W05,SARS-CoV-2,BQ.1,detections,total,15
SARS-CoV-2 variant,GISAID,Estonia,2023-W05,SARS-CoV-2,XBB,detections,total,3
SARS-CoV-2 variant,GISAID,Estonia,2023-W05,SARS-CoV-2,XBB.1.5-like,detections,total,6
SARS-CoV-2 variant,GISAID,Estonia,2023-W05,SARS-CoV-2,BA.2.75,proportion,total,24.3
SARS-CoV-2 variant,GISAID,Estonia,2023-W05,SARS-CoV-2,BA.5,proportion,total,41.4
SARS-CoV-2 variant,GISAID,Estonia,2023-W05,SARS-CoV-2,BQ.1,proportion,total,21.4
SARS-CoV-2 variant,GISAID,Estonia,2023-W05,SARS-CoV-2,XBB,proportion,total,4.3
SARS-CoV-2 variant,GISAID,Estonia,2023-W05,SARS-CoV-2,XBB.1.5-like,proportion,total,8.6
SARS-CoV-2 variant,GISAID,Estonia,2023-W04,SARS-CoV-2,BA.2,detections,total,1
SARS-CoV-2 variant,GISAID,Estonia,2023-W04,SARS-CoV-2,BA.2.75,detections,total,18
SARS-CoV-2 variant,GISAID,Estonia,2023-W04,SARS-CoV-2,BA.5,detections,total,16
SARS-CoV-2 variant,GISAID,Estonia,2023-W04,SARS-CoV-2,BQ.1,detections,total,27
SARS-CoV-2 variant,GISAID,Estonia,2023-W04,SARS-CoV-2,XBB,detections,total,3
SARS-CoV-2 variant,GISAID,Estonia,2023-W04,SARS-CoV-2,XBB.1.5-like,detections,total,5
SARS-CoV-2 variant,GISAID,Estonia,2023-W04,SARS-CoV-2,BA.2,proportion,total,1.4
SARS-CoV-2 variant,GISAID,Estonia,2023-W04,SARS-CoV-2,BA.2.75,proportion,total,25.7
SARS-CoV-2 variant,GISAID,Estonia,2023-W04,SARS-CoV-2,BA.5,proportion,total,22.9
SARS-CoV-2 variant,GISAID,Estonia,2023-W04,SARS-CoV-2,BQ.1,proportion,total,38.6
SARS-CoV-2 variant,GISAID,Estonia,2023-W04,SARS-CoV-2,XBB,proportion,total,4.3
SARS-CoV-2 variant,GISAID,Estonia,2023-W04,SARS-CoV-2,XBB.1.5-like,proportion,total,7.1
SARS-CoV-2 variant,GISAID,Estonia,2023-W03,SARS-CoV-2,BA.2.75,detections,total,12
SARS-CoV-2 variant,GISAID,Estonia,2023-W03,SARS-CoV-2,BA.5,detections,total,14
SARS-CoV-2 variant,GISAID,Estonia,2023-W03,SARS-CoV-2,BQ.1,detections,total,17
SARS-CoV-2 variant,GISAID,Estonia,2023-W03,SARS-CoV-2,XBB,detections,total,1
SARS-CoV-2 variant,GISAID,Estonia,2023-W03,SARS-CoV-2,XBB.1.5-like,detections,total,6
SARS-CoV-2 variant,GISAID,Estonia,2023-W03,SARS-CoV-2,BA.2.75,proportion,total,24
SARS-CoV-2 variant,GISAID,Estonia,2023-W03,SARS-CoV-2,BA.5,proportion,total,28
SARS-CoV-2 variant,GISAID,Estonia,2023-W03,SARS-CoV-2,BQ.1,proportion,total,34
SARS-CoV-2 variant,GISAID,Estonia,2023-W03,SARS-CoV-2,XBB,proportion,total,2
SARS-CoV-2 variant,GISAID,Estonia,2023-W03,SARS-CoV-2,XBB.1.5-like,proportion,total,12
SARS-CoV-2 variant,GISAID,Estonia,2023-W02,SARS-CoV-2,BA.5,detections,total,14
SARS-CoV-2 variant,GISAID,Estonia,2023-W02,SARS-CoV-2,BQ.1,detections,total,14
SARS-CoV-2 variant,GISAID,Estonia,2023-W02,SARS-CoV-2,XBB.1.5-like,detections,total,2
SARS-CoV-2 variant,GISAID,Estonia,2023-W02,SARS-CoV-2,BA.5,proportion,total,46.7
SARS-CoV-2 variant,GISAID,Estonia,2023-W02,SARS-CoV-2,BQ.1,proportion,total,46.7
SARS-CoV-2 variant,GISAID,Estonia,2023-W02,SARS-CoV-2,XBB.1.5-like,proportion,total,6.7
SARS-CoV-2 variant,GISAID,Estonia,2022-W41,SARS-CoV-2,BA.4,detections,total,3
SARS-CoV-2 variant,GISAID,Estonia,2022-W41,SARS-CoV-2,BA.5,detections,total,64
SARS-CoV-2 variant,GISAID,Estonia,2022-W41,SARS-CoV-2,BQ.1,detections,total,2
SARS-CoV-2 variant,GISAID,Estonia,2022-W41,SARS-CoV-2,BA.4,proportion,total,4.3
SARS-CoV-2 variant,GISAID,Estonia,2022-W41,SARS-CoV-2,BA.5,proportion,total,92.8
SARS-CoV-2 variant,GISAID,Estonia,2022-W41,SARS-CoV-2,BQ.1,proportion,total,2.9
SARS-CoV-2 variant,GISAID,Estonia,2022-W40,SARS-CoV-2,BA.2.75,detections,total,3
SARS-CoV-2 variant,GISAID,Estonia,2022-W40,SARS-CoV-2,BA.4,detections,total,1
SARS-CoV-2 variant,GISAID,Estonia,2022-W40,SARS-CoV-2,BA.5,detections,total,159
SARS-CoV-2 variant,GISAID,Estonia,2022-W40,SARS-CoV-2,BQ.1,detections,total,6
SARS-CoV-2 variant,GISAID,Estonia,2022-W40,SARS-CoV-2,BA.2.75,proportion,total,1.8
SARS-CoV-2 variant,GISAID,Estonia,2022-W40,SARS-CoV-2,BA.4,proportion,total,0.6
SARS-CoV-2 variant,GISAID,Estonia,2022-W40,SARS-CoV-2,BA.5,proportion,total,94.1
SARS-CoV-2 variant,GISAID,Estonia,2022-W40,SARS-CoV-2,BQ.1,proportion,total,3.6
SARS-CoV-2 variant,GISAID,Estonia,2022-W39,SARS-CoV-2,BA.2,detections,total,1
SARS-CoV-2 variant,GISAID,Estonia,2022-W39,SARS-CoV-2,BA.2.75,detections,total,5
SARS-CoV-2 variant,GISAID,Estonia,2022-W39,SARS-CoV-2,BA.4,detections,total,1
SARS-CoV-2 variant,GISAID,Estonia,2022-W39,SARS-CoV-2,BA.5,detections,total,193
SARS-CoV-2 variant,GISAID,Estonia,2022-W39,SARS-CoV-2,BQ.1,detections,total,4
SARS-CoV-2 variant,GISAID,Estonia,2022-W39,SARS-CoV-2,BA.2,proportion,total,0.5
SARS-CoV-2 variant,GISAID,Estonia,2022-W39,SARS-CoV-2,BA.2.75,proportion,total,2.5
SARS-CoV-2 variant,GISAID,Estonia,2022-W39,SARS-CoV-2,BA.4,proportion,total,0.5
SARS-CoV-2 variant,GISAID,Estonia,2022-W39,SARS-CoV-2,BA.5,proportion,total,94.6
SARS-CoV-2 variant,GISAID,Estonia,2022-W39,SARS-CoV-2,BQ.1,proportion,total,2
SARS-CoV-2 variant,GISAID,Estonia,2022-W38,SARS-CoV-2,BA.4,detections,total,2
SARS-CoV-2 variant,GISAID,Estonia,2022-W38,SARS-CoV-2,BA.5,detections,total,170
SARS-CoV-2 variant,GISAID,Estonia,2022-W38,SARS-CoV-2,BA.4,proportion,total,1.2
SARS-CoV-2 variant,GISAID,Estonia,2022-W38,SARS-CoV-2,BA.5,proportion,total,98.8
SARS-CoV-2 variant,GISAID,Estonia,2022-W37,SARS-CoV-2,BA.2.75,detections,total,1
SARS-CoV-2 variant,GISAID,Estonia,2022-W37,SARS-CoV-2,BA.4,detections,total,4
SARS-CoV-2 variant,GISAID,Estonia,2022-W37,SARS-CoV-2,BA.5,detections,total,198
SARS-CoV-2 variant,GISAID,Estonia,2022-W37,SARS-CoV-2,BQ.1,detections,total,1
SARS-CoV-2 variant,GISAID,Estonia,2022-W37,SARS-CoV-2,BA.2.75,proportion,total,0.5
SARS-CoV-2 variant,GISAID,Estonia,2022-W37,SARS-CoV-2,BA.4,proportion,total,2
SARS-CoV-2 variant,GISAID,Estonia,2022-W37,SARS-CoV-2,BA.5,proportion,total,97.1
SARS-CoV-2 variant,GISAID,Estonia,2022-W37,SARS-CoV-2,BQ.1,proportion,total,0.5
SARS-CoV-2 variant,GISAID,Estonia,2022-W36,SARS-CoV-2,BA.2,detections,total,1
SARS-CoV-2 variant,GISAID,Estonia,2022-W36,SARS-CoV-2,BA.4,detections,total,9
SARS-CoV-2 variant,GISAID,Estonia,2022-W36,SARS-CoV-2,BA.5,detections,total,137
SARS-CoV-2 variant,GISAID,Estonia,2022-W36,SARS-CoV-2,BA.2,proportion,total,0.7
SARS-CoV-2 variant,GISAID,Estonia,2022-W36,SARS-CoV-2,BA.4,proportion,total,6.1
SARS-CoV-2 variant,GISAID,Estonia,2022-W36,SARS-CoV-2,BA.5,proportion,total,93.2
SARS-CoV-2 variant,GISAID,Estonia,2022-W35,SARS-CoV-2,BA.2.75,detections,total,1
SARS-CoV-2 variant,GISAID,Estonia,2022-W35,SARS-CoV-2,BA.4,detections,total,7
SARS-CoV-2 variant,GISAID,Estonia,2022-W35,SARS-CoV-2,BA.5,detections,total,88
SARS-CoV-2 variant,GISAID,Estonia,2022-W35,SARS-CoV-2,BA.2.75,proportion,total,1
SARS-CoV-2 variant,GISAID,Estonia,2022-W35,SARS-CoV-2,BA.4,proportion,total,7.3
SARS-CoV-2 variant,GISAID,Estonia,2022-W35,SARS-CoV-2,BA.5,proportion,total,91.7
SARS-CoV-2 variant,GISAID,Estonia,2022-W34,SARS-CoV-2,BA.2.75,detections,total,1
SARS-CoV-2 variant,GISAID,Estonia,2022-W34,SARS-CoV-2,BA.4,detections,total,7
SARS-CoV-2 variant,GISAID,Estonia,2022-W34,SARS-CoV-2,BA.5,detections,total,151
SARS-CoV-2 variant,GISAID,Estonia,2022-W34,SARS-CoV-2,BA.2.75,proportion,total,0.6
SARS-CoV-2 variant,GISAID,Estonia,2022-W34,SARS-CoV-2,BA.4,proportion,total,4.4
SARS-CoV-2 variant,GISAID,Estonia,2022-W34,SARS-CoV-2,BA.5,proportion,total,95
SARS-CoV-2 variant,GISAID,Estonia,2022-W33,SARS-CoV-2,BA.2,detections,total,1
SARS-CoV-2 variant,GISAID,Estonia,2022-W33,SARS-CoV-2,BA.4,detections,total,7
SARS-CoV-2 variant,GISAID,Estonia,2022-W33,SARS-CoV-2,BA.5,detections,total,159
SARS-CoV-2 variant,GISAID,Estonia,2022-W33,SARS-CoV-2,BA.2,proportion,total,0.6
SARS-CoV-2 variant,GISAID,Estonia,2022-W33,SARS-CoV-2,BA.4,proportion,total,4.2
SARS-CoV-2 variant,GISAID,Estonia,2022-W33,SARS-CoV-2,BA.5,proportion,total,95.2
SARS-CoV-2 variant,GISAID,Estonia,2022-W32,SARS-CoV-2,BA.2,detections,total,1
SARS-CoV-2 variant,GISAID,Estonia,2022-W32,SARS-CoV-2,BA.2.75,detections,total,1
SARS-CoV-2 variant,GISAID,Estonia,2022-W32,SARS-CoV-2,BA.4,detections,total,6
SARS-CoV-2 variant,GISAID,Estonia,2022-W32,SARS-CoV-2,BA.5,detections,total,102
SARS-CoV-2 variant,GISAID,Estonia,2022-W32,SARS-CoV-2,Other,detections,total,1
SARS-CoV-2 variant,GISAID,Estonia,2022-W32,SARS-CoV-2,BA.2,proportion,total,0.9
SARS-CoV-2 variant,GISAID,Estonia,2022-W32,SARS-CoV-2,BA.2.75,proportion,total,0.9
SARS-CoV-2 variant,GISAID,Estonia,2022-W32,SARS-CoV-2,BA.4,proportion,total,5.4
SARS-CoV-2 variant,GISAID,Estonia,2022-W32,SARS-CoV-2,BA.5,proportion,total,91.9
SARS-CoV-2 variant,GISAID,Estonia,2022-W32,SARS-CoV-2,Other,proportion,total,0.9
SARS-CoV-2 variant,GISAID,Estonia,2022-W31,SARS-CoV-2,BA.2.75,detections,total,1
SARS-CoV-2 variant,GISAID,Estonia,2022-W31,SARS-CoV-2,BA.4,detections,total,1
SARS-CoV-2 variant,GISAID,Estonia,2022-W31,SARS-CoV-2,BA.5,detections,total,39
SARS-CoV-2 variant,GISAID,Estonia,2022-W31,SARS-CoV-2,BA.2.75,proportion,total,2.4
SARS-CoV-2 variant,GISAID,Estonia,2022-W31,SARS-CoV-2,BA.4,proportion,total,2.4
SARS-CoV-2 variant,GISAID,Estonia,2022-W31,SARS-CoV-2,BA.5,proportion,total,95.1
