survtype,datasource,countryname,yearweek,pathogen,indicator,age,value,detectableprevalence
SARS-CoV-2 variant,GISAID,Croatia,2021-W42,SARS-CoV-2,2-week count of sequences,total,744,≤1%
SARS-CoV-2 variant,GISAID,Croatia,2021-W41,SARS-CoV-2,2-week count of sequences,total,666,≤1%
SARS-CoV-2 variant,GISAID,Croatia,2021-W40,SARS-CoV-2,2-week count of sequences,total,628,≤1%
SARS-CoV-2 variant,GISAID,Croatia,2021-W39,SARS-CoV-2,2-week count of sequences,total,694,≤1%
SARS-CoV-2 variant,GISAID,Croatia,2021-W38,SARS-CoV-2,2-week count of sequences,total,728,≤1%
SARS-CoV-2 variant,GISAID,Croatia,2021-W37,SARS-CoV-2,2-week count of sequences,total,741,≤1%
SARS-CoV-2 variant,GISAID,Croatia,2021-W36,SARS-CoV-2,2-week count of sequences,total,865,≤1%
SARS-CoV-2 variant,GISAID,Croatia,2021-W35,SARS-CoV-2,2-week count of sequences,total,993,≤1%
SARS-CoV-2 variant,GISAID,Croatia,2021-W34,SARS-CoV-2,2-week count of sequences,total,893,≤1%
SARS-CoV-2 variant,GISAID,Croatia,2021-W33,SARS-CoV-2,2-week count of sequences,total,770,≤1%
SARS-CoV-2 variant,GISAID,Croatia,2021-W32,SARS-CoV-2,2-week count of sequences,total,623,≤1%
SARS-CoV-2 variant,GISAID,Croatia,2021-W31,SARS-CoV-2,2-week count of sequences,total,512,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Croatia,2021-W30,SARS-CoV-2,2-week count of sequences,total,500,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Croatia,2021-W29,SARS-CoV-2,2-week count of sequences,total,407,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Croatia,2021-W28,SARS-CoV-2,2-week count of sequences,total,368,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Croatia,2021-W27,SARS-CoV-2,2-week count of sequences,total,369,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Croatia,2021-W26,SARS-CoV-2,2-week count of sequences,total,274,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Croatia,2021-W25,SARS-CoV-2,2-week count of sequences,total,162,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Croatia,2021-W24,SARS-CoV-2,2-week count of sequences,total,200,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Croatia,2021-W23,SARS-CoV-2,2-week count of sequences,total,313,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Croatia,2021-W22,SARS-CoV-2,2-week count of sequences,total,342,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Croatia,2021-W21,SARS-CoV-2,2-week count of sequences,total,370,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Croatia,2021-W20,SARS-CoV-2,2-week count of sequences,total,497,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Croatia,2021-W19,SARS-CoV-2,2-week count of sequences,total,639,≤1%
SARS-CoV-2 variant,GISAID,Croatia,2021-W18,SARS-CoV-2,2-week count of sequences,total,727,≤1%
SARS-CoV-2 variant,GISAID,Croatia,2021-W17,SARS-CoV-2,2-week count of sequences,total,786,≤1%
SARS-CoV-2 variant,GISAID,Croatia,2021-W16,SARS-CoV-2,2-week count of sequences,total,553,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Croatia,2021-W15,SARS-CoV-2,2-week count of sequences,total,375,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Croatia,2021-W14,SARS-CoV-2,2-week count of sequences,total,607,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Croatia,2021-W13,SARS-CoV-2,2-week count of sequences,total,749,≤1%
SARS-CoV-2 variant,GISAID,Croatia,2021-W12,SARS-CoV-2,2-week count of sequences,total,674,≤1%
SARS-CoV-2 variant,GISAID,Croatia,2021-W11,SARS-CoV-2,2-week count of sequences,total,628,≤1%
SARS-CoV-2 variant,GISAID,Croatia,2021-W10,SARS-CoV-2,2-week count of sequences,total,573,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Croatia,2021-W09,SARS-CoV-2,2-week count of sequences,total,584,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Croatia,2021-W08,SARS-CoV-2,2-week count of sequences,total,543,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Croatia,2021-W07,SARS-CoV-2,2-week count of sequences,total,394,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Croatia,2021-W06,SARS-CoV-2,2-week count of sequences,total,335,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Croatia,2021-W05,SARS-CoV-2,2-week count of sequences,total,159,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Croatia,2021-W04,SARS-CoV-2,2-week count of sequences,total,61,>5% to 10%
SARS-CoV-2 variant,GISAID,Croatia,2021-W03,SARS-CoV-2,2-week count of sequences,total,61,>5% to 10%
SARS-CoV-2 variant,GISAID,Croatia,2021-W02,SARS-CoV-2,2-week count of sequences,total,34,>15%
SARS-CoV-2 variant,GISAID,Croatia,2021-W01,SARS-CoV-2,2-week count of sequences,total,18,>15%
SARS-CoV-2 variant,GISAID,Croatia,2020-W53,SARS-CoV-2,2-week count of sequences,total,10,>15%
SARS-CoV-2 variant,GISAID,Croatia,2020-W52,SARS-CoV-2,2-week count of sequences,total,4,>15%
SARS-CoV-2 variant,GISAID,Croatia,2020-W51,SARS-CoV-2,2-week count of sequences,total,1,>15%
SARS-CoV-2 variant,GISAID,Croatia,2020-W50,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Croatia,2020-W49,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Croatia,2020-W48,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Croatia,2020-W47,SARS-CoV-2,2-week count of sequences,total,29,>15%
SARS-CoV-2 variant,GISAID,Croatia,2020-W46,SARS-CoV-2,2-week count of sequences,total,29,>15%
SARS-CoV-2 variant,GISAID,Croatia,2020-W45,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Croatia,2020-W44,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Croatia,2020-W43,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Croatia,2020-W42,SARS-CoV-2,2-week count of sequences,total,1,>15%
SARS-CoV-2 variant,GISAID,Croatia,2020-W41,SARS-CoV-2,2-week count of sequences,total,12,>15%
SARS-CoV-2 variant,GISAID,Croatia,2020-W40,SARS-CoV-2,2-week count of sequences,total,11,>15%
SARS-CoV-2 variant,GISAID,Croatia,2020-W39,SARS-CoV-2,2-week count of sequences,total,1,>15%
SARS-CoV-2 variant,GISAID,Croatia,2020-W38,SARS-CoV-2,2-week count of sequences,total,7,>15%
SARS-CoV-2 variant,GISAID,Croatia,2020-W37,SARS-CoV-2,2-week count of sequences,total,11,>15%
SARS-CoV-2 variant,GISAID,Croatia,2020-W36,SARS-CoV-2,2-week count of sequences,total,7,>15%
SARS-CoV-2 variant,GISAID,Croatia,2020-W35,SARS-CoV-2,2-week count of sequences,total,3,>15%
SARS-CoV-2 variant,GISAID,Croatia,2020-W34,SARS-CoV-2,2-week count of sequences,total,2,>15%
SARS-CoV-2 variant,GISAID,Croatia,2020-W33,SARS-CoV-2,2-week count of sequences,total,1,>15%
SARS-CoV-2 variant,GISAID,Croatia,2020-W32,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Croatia,2020-W31,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Croatia,2020-W30,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Croatia,2020-W29,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Croatia,2020-W28,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Croatia,2020-W27,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Croatia,2020-W26,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Croatia,2020-W25,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Croatia,2020-W24,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Croatia,2020-W23,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Croatia,2020-W22,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Croatia,2020-W21,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Croatia,2020-W20,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Croatia,2020-W19,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Croatia,2020-W18,SARS-CoV-2,2-week count of sequences,total,1,>15%
SARS-CoV-2 variant,GISAID,Croatia,2020-W17,SARS-CoV-2,2-week count of sequences,total,2,>15%
SARS-CoV-2 variant,GISAID,Croatia,2020-W16,SARS-CoV-2,2-week count of sequences,total,7,>15%
SARS-CoV-2 variant,GISAID,Croatia,2020-W15,SARS-CoV-2,2-week count of sequences,total,11,>15%
SARS-CoV-2 variant,GISAID,Croatia,2020-W14,SARS-CoV-2,2-week count of sequences,total,20,>15%
SARS-CoV-2 variant,GISAID,Croatia,2020-W13,SARS-CoV-2,2-week count of sequences,total,32,>15%
SARS-CoV-2 variant,GISAID,Croatia,2020-W12,SARS-CoV-2,2-week count of sequences,total,19,>15%
SARS-CoV-2 variant,GISAID,Croatia,2020-W11,SARS-CoV-2,2-week count of sequences,total,9,>15%
SARS-CoV-2 variant,GISAID,Croatia,2020-W10,SARS-CoV-2,2-week count of sequences,total,7,>15%
SARS-CoV-2 variant,GISAID,Croatia,2020-W09,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Croatia,2020-W08,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Croatia,2020-W07,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Croatia,2020-W06,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Croatia,2020-W05,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Croatia,2020-W04,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Croatia,2020-W03,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Croatia,2020-W02,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2024-W22,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2024-W21,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2024-W20,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2024-W19,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2024-W18,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2024-W17,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2024-W16,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2024-W15,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2024-W14,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2024-W13,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2024-W12,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2024-W11,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2024-W10,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2024-W09,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2024-W08,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2024-W07,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2024-W06,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2024-W05,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2024-W04,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2024-W03,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2024-W02,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2024-W01,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W52,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W51,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W50,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W49,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W48,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W47,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W46,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W45,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W44,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W43,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W42,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W41,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W40,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W39,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W38,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W37,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W36,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W35,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W34,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W33,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W32,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W31,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W30,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W29,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W28,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W27,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W26,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W25,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W24,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W23,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W22,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W21,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W20,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W19,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W18,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W17,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W16,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W15,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W14,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W13,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W12,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W11,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W10,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W09,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W08,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W07,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W06,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W05,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W04,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W03,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W02,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2023-W01,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2022-W52,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2022-W51,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2022-W50,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2022-W49,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2022-W48,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2022-W47,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2022-W46,SARS-CoV-2,2-week count of sequences,total,0,No data
SARS-CoV-2 variant,GISAID,Cyprus,2022-W45,SARS-CoV-2,2-week count of sequences,total,3,>15%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W44,SARS-CoV-2,2-week count of sequences,total,36,>15%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W43,SARS-CoV-2,2-week count of sequences,total,61,>5% to 10%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W42,SARS-CoV-2,2-week count of sequences,total,70,>5% to 10%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W41,SARS-CoV-2,2-week count of sequences,total,57,>5% to 10%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W40,SARS-CoV-2,2-week count of sequences,total,52,>10% to 15%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W39,SARS-CoV-2,2-week count of sequences,total,84,>5% to 10%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W38,SARS-CoV-2,2-week count of sequences,total,85,>5% to 10%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W37,SARS-CoV-2,2-week count of sequences,total,53,>10% to 15%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W36,SARS-CoV-2,2-week count of sequences,total,39,>10% to 15%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W35,SARS-CoV-2,2-week count of sequences,total,44,>10% to 15%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W34,SARS-CoV-2,2-week count of sequences,total,55,>10% to 15%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W33,SARS-CoV-2,2-week count of sequences,total,71,>5% to 10%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W32,SARS-CoV-2,2-week count of sequences,total,76,>5% to 10%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W31,SARS-CoV-2,2-week count of sequences,total,119,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W30,SARS-CoV-2,2-week count of sequences,total,159,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W29,SARS-CoV-2,2-week count of sequences,total,140,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W28,SARS-CoV-2,2-week count of sequences,total,163,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W27,SARS-CoV-2,2-week count of sequences,total,174,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W26,SARS-CoV-2,2-week count of sequences,total,152,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W25,SARS-CoV-2,2-week count of sequences,total,157,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W24,SARS-CoV-2,2-week count of sequences,total,127,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W23,SARS-CoV-2,2-week count of sequences,total,80,>5% to 10%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W22,SARS-CoV-2,2-week count of sequences,total,69,>5% to 10%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W21,SARS-CoV-2,2-week count of sequences,total,69,>5% to 10%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W20,SARS-CoV-2,2-week count of sequences,total,70,>5% to 10%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W19,SARS-CoV-2,2-week count of sequences,total,100,>5% to 10%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W18,SARS-CoV-2,2-week count of sequences,total,121,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W17,SARS-CoV-2,2-week count of sequences,total,144,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W16,SARS-CoV-2,2-week count of sequences,total,220,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W15,SARS-CoV-2,2-week count of sequences,total,333,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W14,SARS-CoV-2,2-week count of sequences,total,409,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W13,SARS-CoV-2,2-week count of sequences,total,428,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W12,SARS-CoV-2,2-week count of sequences,total,414,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W11,SARS-CoV-2,2-week count of sequences,total,393,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W10,SARS-CoV-2,2-week count of sequences,total,415,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W09,SARS-CoV-2,2-week count of sequences,total,441,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W08,SARS-CoV-2,2-week count of sequences,total,385,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W07,SARS-CoV-2,2-week count of sequences,total,352,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W06,SARS-CoV-2,2-week count of sequences,total,341,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W05,SARS-CoV-2,2-week count of sequences,total,348,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W04,SARS-CoV-2,2-week count of sequences,total,378,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W03,SARS-CoV-2,2-week count of sequences,total,382,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W02,SARS-CoV-2,2-week count of sequences,total,420,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Cyprus,2022-W01,SARS-CoV-2,2-week count of sequences,total,352,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Cyprus,2021-W52,SARS-CoV-2,2-week count of sequences,total,202,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Cyprus,2021-W51,SARS-CoV-2,2-week count of sequences,total,279,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Cyprus,2021-W50,SARS-CoV-2,2-week count of sequences,total,387,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Cyprus,2021-W49,SARS-CoV-2,2-week count of sequences,total,312,>1% to 2.5%
SARS-CoV-2 variant,GISAID,Cyprus,2021-W48,SARS-CoV-2,2-week count of sequences,total,179,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Cyprus,2021-W47,SARS-CoV-2,2-week count of sequences,total,114,>5% to 10%
SARS-CoV-2 variant,GISAID,Cyprus,2021-W46,SARS-CoV-2,2-week count of sequences,total,156,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Cyprus,2021-W45,SARS-CoV-2,2-week count of sequences,total,174,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Cyprus,2021-W44,SARS-CoV-2,2-week count of sequences,total,141,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Cyprus,2021-W43,SARS-CoV-2,2-week count of sequences,total,78,>5% to 10%
SARS-CoV-2 variant,GISAID,Cyprus,2021-W42,SARS-CoV-2,2-week count of sequences,total,21,>15%
SARS-CoV-2 variant,GISAID,Cyprus,2021-W41,SARS-CoV-2,2-week count of sequences,total,23,>15%
SARS-CoV-2 variant,GISAID,Cyprus,2021-W40,SARS-CoV-2,2-week count of sequences,total,58,>5% to 10%
SARS-CoV-2 variant,GISAID,Cyprus,2021-W39,SARS-CoV-2,2-week count of sequences,total,66,>5% to 10%
SARS-CoV-2 variant,GISAID,Cyprus,2021-W38,SARS-CoV-2,2-week count of sequences,total,121,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Cyprus,2021-W37,SARS-CoV-2,2-week count of sequences,total,157,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Cyprus,2021-W36,SARS-CoV-2,2-week count of sequences,total,130,>2.5% to 5%
SARS-CoV-2 variant,GISAID,Cyprus,2021-W35,SARS-CoV-2,2-week count of sequences,total,94,>5% to 10%
SARS-CoV-2 variant,GISAID,Cyprus,2021-W34,SARS-CoV-2,2-week count of sequences,total,51,>10% to 15%
SARS-CoV-2 variant,GISAID,Cyprus,2021-W33,SARS-CoV-2,2-week count of sequences,total,42,>10% to 15%
