survtype,datasource,countryname,yearweek,pathogen,variant,indicator,age,value
SARS-CoV-2 variant,GISAID,Belgium,2023-W10,SARS-CoV-2,BA.4,proportion,total,0.2
SARS-CoV-2 variant,GISAID,Belgium,2023-W10,SARS-CoV-2,BA.5,proportion,total,0.9
SARS-CoV-2 variant,GISAID,Belgium,2023-W10,SARS-CoV-2,BQ.1,proportion,total,12.8
SARS-CoV-2 variant,GISAID,Belgium,2023-W10,SARS-CoV-2,Other,proportion,total,0.6
SARS-CoV-2 variant,GISAID,Belgium,2023-W10,SARS-CoV-2,XBB,proportion,total,3.2
SARS-CoV-2 variant,GISAID,Belgium,2023-W10,SARS-CoV-2,XBB.1.5-like,proportion,total,68.2
SARS-CoV-2 variant,GISAID,Belgium,2023-W10,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,0.7
SARS-CoV-2 variant,GISAID,Belgium,2023-W09,SARS-CoV-2,BA.2,detections,total,2
SARS-CoV-2 variant,GISAID,Belgium,2023-W09,SARS-CoV-2,BA.2.75,detections,total,88
SARS-CoV-2 variant,GISAID,Belgium,2023-W09,SARS-CoV-2,BA.5,detections,total,6
SARS-CoV-2 variant,GISAID,Belgium,2023-W09,SARS-CoV-2,BQ.1,detections,total,86
SARS-CoV-2 variant,GISAID,Belgium,2023-W09,SARS-CoV-2,Other,detections,total,2
SARS-CoV-2 variant,GISAID,Belgium,2023-W09,SARS-CoV-2,UNK,detections,total,2
SARS-CoV-2 variant,GISAID,Belgium,2023-W09,SARS-CoV-2,XBB,detections,total,24
SARS-CoV-2 variant,GISAID,Belgium,2023-W09,SARS-CoV-2,XBB.1.5-like,detections,total,320
SARS-CoV-2 variant,GISAID,Belgium,2023-W09,SARS-CoV-2,XBB.1.5-like+F456L,detections,total,2
SARS-CoV-2 variant,GISAID,Belgium,2023-W09,SARS-CoV-2,BA.2,proportion,total,0.4
SARS-CoV-2 variant,GISAID,Belgium,2023-W09,SARS-CoV-2,BA.2.75,proportion,total,16.6
SARS-CoV-2 variant,GISAID,Belgium,2023-W09,SARS-CoV-2,BA.5,proportion,total,1.1
SARS-CoV-2 variant,GISAID,Belgium,2023-W09,SARS-CoV-2,BQ.1,proportion,total,16.2
SARS-CoV-2 variant,GISAID,Belgium,2023-W09,SARS-CoV-2,Other,proportion,total,0.4
SARS-CoV-2 variant,GISAID,Belgium,2023-W09,SARS-CoV-2,XBB,proportion,total,4.5
SARS-CoV-2 variant,GISAID,Belgium,2023-W09,SARS-CoV-2,XBB.1.5-like,proportion,total,60.4
SARS-CoV-2 variant,GISAID,Belgium,2023-W09,SARS-CoV-2,XBB.1.5-like+F456L,proportion,total,0.4
SARS-CoV-2 variant,GISAID,Belgium,2023-W08,SARS-CoV-2,BA.1,detections,total,1
SARS-CoV-2 variant,GISAID,Belgium,2023-W08,SARS-CoV-2,BA.2.75,detections,total,131
SARS-CoV-2 variant,GISAID,Belgium,2023-W08,SARS-CoV-2,BA.5,detections,total,15
SARS-CoV-2 variant,GISAID,Belgium,2023-W08,SARS-CoV-2,BQ.1,detections,total,115
SARS-CoV-2 variant,GISAID,Belgium,2023-W08,SARS-CoV-2,Other,detections,total,2
SARS-CoV-2 variant,GISAID,Belgium,2023-W08,SARS-CoV-2,UNK,detections,total,1
SARS-CoV-2 variant,GISAID,Belgium,2023-W08,SARS-CoV-2,XBB,detections,total,17
SARS-CoV-2 variant,GISAID,Belgium,2023-W08,SARS-CoV-2,XBB.1.5-like,detections,total,264
SARS-CoV-2 variant,GISAID,Belgium,2023-W08,SARS-CoV-2,BA.1,proportion,total,0.2
SARS-CoV-2 variant,GISAID,Belgium,2023-W08,SARS-CoV-2,BA.2.75,proportion,total,24
SARS-CoV-2 variant,GISAID,Belgium,2023-W08,SARS-CoV-2,BA.5,proportion,total,2.8
SARS-CoV-2 variant,GISAID,Belgium,2023-W08,SARS-CoV-2,BQ.1,proportion,total,21.1
SARS-CoV-2 variant,GISAID,Belgium,2023-W08,SARS-CoV-2,Other,proportion,total,0.4
SARS-CoV-2 variant,GISAID,Belgium,2023-W08,SARS-CoV-2,XBB,proportion,total,3.1
SARS-CoV-2 variant,GISAID,Belgium,2023-W08,SARS-CoV-2,XBB.1.5-like,proportion,total,48.4
SARS-CoV-2 variant,GISAID,Belgium,2023-W07,SARS-CoV-2,BA.2.75,detections,total,70
SARS-CoV-2 variant,GISAID,Belgium,2023-W07,SARS-CoV-2,BA.5,detections,total,6
SARS-CoV-2 variant,GISAID,Belgium,2023-W07,SARS-CoV-2,BQ.1,detections,total,154
SARS-CoV-2 variant,GISAID,Belgium,2023-W07,SARS-CoV-2,XBB,detections,total,9
SARS-CoV-2 variant,GISAID,Belgium,2023-W07,SARS-CoV-2,XBB.1.5-like,detections,total,140
SARS-CoV-2 variant,GISAID,Belgium,2023-W07,SARS-CoV-2,BA.2.75,proportion,total,18.5
SARS-CoV-2 variant,GISAID,Belgium,2023-W07,SARS-CoV-2,BA.5,proportion,total,1.6
SARS-CoV-2 variant,GISAID,Belgium,2023-W07,SARS-CoV-2,BQ.1,proportion,total,40.6
SARS-CoV-2 variant,GISAID,Belgium,2023-W07,SARS-CoV-2,XBB,proportion,total,2.4
SARS-CoV-2 variant,GISAID,Belgium,2023-W07,SARS-CoV-2,XBB.1.5-like,proportion,total,36.9
SARS-CoV-2 variant,GISAID,Belgium,2023-W06,SARS-CoV-2,BA.2.75,detections,total,93
SARS-CoV-2 variant,GISAID,Belgium,2023-W06,SARS-CoV-2,BA.5,detections,total,23
SARS-CoV-2 variant,GISAID,Belgium,2023-W06,SARS-CoV-2,BQ.1,detections,total,196
SARS-CoV-2 variant,GISAID,Belgium,2023-W06,SARS-CoV-2,Other,detections,total,2
SARS-CoV-2 variant,GISAID,Belgium,2023-W06,SARS-CoV-2,UNK,detections,total,2
SARS-CoV-2 variant,GISAID,Belgium,2023-W06,SARS-CoV-2,XBB,detections,total,23
SARS-CoV-2 variant,GISAID,Belgium,2023-W06,SARS-CoV-2,XBB.1.5-like,detections,total,98
SARS-CoV-2 variant,GISAID,Belgium,2023-W06,SARS-CoV-2,BA.2.75,proportion,total,21.4
SARS-CoV-2 variant,GISAID,Belgium,2023-W06,SARS-CoV-2,BA.5,proportion,total,5.3
SARS-CoV-2 variant,GISAID,Belgium,2023-W06,SARS-CoV-2,BQ.1,proportion,total,45.1
SARS-CoV-2 variant,GISAID,Belgium,2023-W06,SARS-CoV-2,Other,proportion,total,0.5
SARS-CoV-2 variant,GISAID,Belgium,2023-W06,SARS-CoV-2,XBB,proportion,total,5.3
SARS-CoV-2 variant,GISAID,Belgium,2023-W06,SARS-CoV-2,XBB.1.5-like,proportion,total,22.5
SARS-CoV-2 variant,GISAID,Belgium,2023-W05,SARS-CoV-2,BA.2.75,detections,total,72
SARS-CoV-2 variant,GISAID,Belgium,2023-W05,SARS-CoV-2,BA.5,detections,total,12
SARS-CoV-2 variant,GISAID,Belgium,2023-W05,SARS-CoV-2,BQ.1,detections,total,173
SARS-CoV-2 variant,GISAID,Belgium,2023-W05,SARS-CoV-2,Other,detections,total,3
SARS-CoV-2 variant,GISAID,Belgium,2023-W05,SARS-CoV-2,XBB,detections,total,15
SARS-CoV-2 variant,GISAID,Belgium,2023-W05,SARS-CoV-2,XBB.1.5-like,detections,total,46
SARS-CoV-2 variant,GISAID,Belgium,2023-W05,SARS-CoV-2,BA.2.75,proportion,total,22.4
SARS-CoV-2 variant,GISAID,Belgium,2023-W05,SARS-CoV-2,BA.5,proportion,total,3.7
SARS-CoV-2 variant,GISAID,Belgium,2023-W05,SARS-CoV-2,BQ.1,proportion,total,53.9
SARS-CoV-2 variant,GISAID,Belgium,2023-W05,SARS-CoV-2,Other,proportion,total,0.9
SARS-CoV-2 variant,GISAID,Belgium,2023-W05,SARS-CoV-2,XBB,proportion,total,4.7
SARS-CoV-2 variant,GISAID,Belgium,2023-W05,SARS-CoV-2,XBB.1.5-like,proportion,total,14.3
SARS-CoV-2 variant,GISAID,Belgium,2023-W04,SARS-CoV-2,BA.2.75,detections,total,43
SARS-CoV-2 variant,GISAID,Belgium,2023-W04,SARS-CoV-2,BA.4,detections,total,1
SARS-CoV-2 variant,GISAID,Belgium,2023-W04,SARS-CoV-2,BA.5,detections,total,5
SARS-CoV-2 variant,GISAID,Belgium,2023-W04,SARS-CoV-2,BQ.1,detections,total,133
SARS-CoV-2 variant,GISAID,Belgium,2023-W04,SARS-CoV-2,Other,detections,total,2
SARS-CoV-2 variant,GISAID,Belgium,2023-W04,SARS-CoV-2,XBB,detections,total,10
SARS-CoV-2 variant,GISAID,Belgium,2023-W04,SARS-CoV-2,XBB.1.5-like,detections,total,19
SARS-CoV-2 variant,GISAID,Belgium,2023-W04,SARS-CoV-2,BA.2.75,proportion,total,20.2
SARS-CoV-2 variant,GISAID,Belgium,2023-W04,SARS-CoV-2,BA.4,proportion,total,0.5
SARS-CoV-2 variant,GISAID,Belgium,2023-W04,SARS-CoV-2,BA.5,proportion,total,2.3
SARS-CoV-2 variant,GISAID,Belgium,2023-W04,SARS-CoV-2,BQ.1,proportion,total,62.4
SARS-CoV-2 variant,GISAID,Belgium,2023-W04,SARS-CoV-2,Other,proportion,total,0.9
SARS-CoV-2 variant,GISAID,Belgium,2023-W04,SARS-CoV-2,XBB,proportion,total,4.7
SARS-CoV-2 variant,GISAID,Belgium,2023-W04,SARS-CoV-2,XBB.1.5-like,proportion,total,8.9
SARS-CoV-2 variant,GISAID,Belgium,2023-W03,SARS-CoV-2,BA.1,detections,total,1
SARS-CoV-2 variant,GISAID,Belgium,2023-W03,SARS-CoV-2,BA.2,detections,total,1
SARS-CoV-2 variant,GISAID,Belgium,2023-W03,SARS-CoV-2,BA.2.75,detections,total,38
SARS-CoV-2 variant,GISAID,Belgium,2023-W03,SARS-CoV-2,BA.5,detections,total,23
SARS-CoV-2 variant,GISAID,Belgium,2023-W03,SARS-CoV-2,BQ.1,detections,total,155
SARS-CoV-2 variant,GISAID,Belgium,2023-W03,SARS-CoV-2,XBB,detections,total,13
SARS-CoV-2 variant,GISAID,Belgium,2023-W03,SARS-CoV-2,XBB.1.5-like,detections,total,13
SARS-CoV-2 variant,GISAID,Belgium,2023-W03,SARS-CoV-2,BA.1,proportion,total,0.4
SARS-CoV-2 variant,GISAID,Belgium,2023-W03,SARS-CoV-2,BA.2,proportion,total,0.4
SARS-CoV-2 variant,GISAID,Belgium,2023-W03,SARS-CoV-2,BA.2.75,proportion,total,15.6
SARS-CoV-2 variant,GISAID,Belgium,2023-W03,SARS-CoV-2,BA.5,proportion,total,9.4
SARS-CoV-2 variant,GISAID,Belgium,2023-W03,SARS-CoV-2,BQ.1,proportion,total,63.5
SARS-CoV-2 variant,GISAID,Belgium,2023-W03,SARS-CoV-2,XBB,proportion,total,5.3
SARS-CoV-2 variant,GISAID,Belgium,2023-W03,SARS-CoV-2,XBB.1.5-like,proportion,total,5.3
SARS-CoV-2 variant,GISAID,Belgium,2023-W02,SARS-CoV-2,BA.2.75,detections,total,52
SARS-CoV-2 variant,GISAID,Belgium,2023-W02,SARS-CoV-2,BA.5,detections,total,31
SARS-CoV-2 variant,GISAID,Belgium,2023-W02,SARS-CoV-2,BQ.1,detections,total,172
SARS-CoV-2 variant,GISAID,Belgium,2023-W02,SARS-CoV-2,XBB,detections,total,15
SARS-CoV-2 variant,GISAID,Belgium,2023-W02,SARS-CoV-2,XBB.1.5-like,detections,total,7
SARS-CoV-2 variant,GISAID,Belgium,2023-W02,SARS-CoV-2,BA.2.75,proportion,total,18.8
SARS-CoV-2 variant,GISAID,Belgium,2023-W02,SARS-CoV-2,BA.5,proportion,total,11.2
SARS-CoV-2 variant,GISAID,Belgium,2023-W02,SARS-CoV-2,BQ.1,proportion,total,62.1
SARS-CoV-2 variant,GISAID,Belgium,2023-W02,SARS-CoV-2,XBB,proportion,total,5.4
SARS-CoV-2 variant,GISAID,Belgium,2023-W02,SARS-CoV-2,XBB.1.5-like,proportion,total,2.5
SARS-CoV-2 variant,GISAID,Belgium,2023-W01,SARS-CoV-2,BA.2,detections,total,2
SARS-CoV-2 variant,GISAID,Belgium,2023-W01,SARS-CoV-2,BA.2.75,detections,total,40
SARS-CoV-2 variant,GISAID,Belgium,2023-W01,SARS-CoV-2,BA.4,detections,total,1
SARS-CoV-2 variant,GISAID,Belgium,2023-W01,SARS-CoV-2,BA.5,detections,total,35
SARS-CoV-2 variant,GISAID,Belgium,2023-W01,SARS-CoV-2,BQ.1,detections,total,279
SARS-CoV-2 variant,GISAID,Belgium,2023-W01,SARS-CoV-2,Other,detections,total,1
SARS-CoV-2 variant,GISAID,Belgium,2023-W01,SARS-CoV-2,XBB,detections,total,20
SARS-CoV-2 variant,GISAID,Belgium,2023-W01,SARS-CoV-2,XBB.1.5-like,detections,total,6
SARS-CoV-2 variant,GISAID,Belgium,2023-W01,SARS-CoV-2,BA.2,proportion,total,0.5
SARS-CoV-2 variant,GISAID,Belgium,2023-W01,SARS-CoV-2,BA.2.75,proportion,total,10.4
SARS-CoV-2 variant,GISAID,Belgium,2023-W01,SARS-CoV-2,BA.4,proportion,total,0.3
SARS-CoV-2 variant,GISAID,Belgium,2023-W01,SARS-CoV-2,BA.5,proportion,total,9.1
SARS-CoV-2 variant,GISAID,Belgium,2023-W01,SARS-CoV-2,BQ.1,proportion,total,72.7
SARS-CoV-2 variant,GISAID,Belgium,2023-W01,SARS-CoV-2,Other,proportion,total,0.3
SARS-CoV-2 variant,GISAID,Belgium,2023-W01,SARS-CoV-2,XBB,proportion,total,5.2
SARS-CoV-2 variant,GISAID,Belgium,2023-W01,SARS-CoV-2,XBB.1.5-like,proportion,total,1.6
SARS-CoV-2 variant,GISAID,Belgium,2022-W52,SARS-CoV-2,BA.2.75,detections,total,33
SARS-CoV-2 variant,GISAID,Belgium,2022-W52,SARS-CoV-2,BA.5,detections,total,26
SARS-CoV-2 variant,GISAID,Belgium,2022-W52,SARS-CoV-2,BQ.1,detections,total,234
SARS-CoV-2 variant,GISAID,Belgium,2022-W52,SARS-CoV-2,Other,detections,total,3
SARS-CoV-2 variant,GISAID,Belgium,2022-W52,SARS-CoV-2,UNK,detections,total,3
SARS-CoV-2 variant,GISAID,Belgium,2022-W52,SARS-CoV-2,XBB,detections,total,18
SARS-CoV-2 variant,GISAID,Belgium,2022-W52,SARS-CoV-2,XBB.1.5-like,detections,total,4
SARS-CoV-2 variant,GISAID,Belgium,2022-W52,SARS-CoV-2,BA.2.75,proportion,total,10.4
SARS-CoV-2 variant,GISAID,Belgium,2022-W52,SARS-CoV-2,BA.5,proportion,total,8.2
SARS-CoV-2 variant,GISAID,Belgium,2022-W52,SARS-CoV-2,BQ.1,proportion,total,73.6
SARS-CoV-2 variant,GISAID,Belgium,2022-W52,SARS-CoV-2,Other,proportion,total,0.9
SARS-CoV-2 variant,GISAID,Belgium,2022-W52,SARS-CoV-2,XBB,proportion,total,5.7
SARS-CoV-2 variant,GISAID,Belgium,2022-W52,SARS-CoV-2,XBB.1.5-like,proportion,total,1.3
SARS-CoV-2 variant,GISAID,Belgium,2022-W51,SARS-CoV-2,BA.2.75,detections,total,47
SARS-CoV-2 variant,GISAID,Belgium,2022-W51,SARS-CoV-2,BA.4,detections,total,1
SARS-CoV-2 variant,GISAID,Belgium,2022-W51,SARS-CoV-2,BA.5,detections,total,43
SARS-CoV-2 variant,GISAID,Belgium,2022-W51,SARS-CoV-2,BQ.1,detections,total,324
SARS-CoV-2 variant,GISAID,Belgium,2022-W51,SARS-CoV-2,Other,detections,total,2
SARS-CoV-2 variant,GISAID,Belgium,2022-W51,SARS-CoV-2,XBB,detections,total,24
SARS-CoV-2 variant,GISAID,Belgium,2022-W51,SARS-CoV-2,XBB.1.5-like,detections,total,2
SARS-CoV-2 variant,GISAID,Belgium,2022-W51,SARS-CoV-2,BA.2.75,proportion,total,10.6
SARS-CoV-2 variant,GISAID,Belgium,2022-W51,SARS-CoV-2,BA.4,proportion,total,0.2
SARS-CoV-2 variant,GISAID,Belgium,2022-W51,SARS-CoV-2,BA.5,proportion,total,9.7
SARS-CoV-2 variant,GISAID,Belgium,2022-W51,SARS-CoV-2,BQ.1,proportion,total,73.1
SARS-CoV-2 variant,GISAID,Belgium,2022-W51,SARS-CoV-2,Other,proportion,total,0.5
SARS-CoV-2 variant,GISAID,Belgium,2022-W51,SARS-CoV-2,XBB,proportion,total,5.4
SARS-CoV-2 variant,GISAID,Belgium,2022-W51,SARS-CoV-2,XBB.1.5-like,proportion,total,0.5
SARS-CoV-2 variant,GISAID,Belgium,2022-W50,SARS-CoV-2,BA.1,detections,total,1
SARS-CoV-2 variant,GISAID,Belgium,2022-W50,SARS-CoV-2,BA.2,detections,total,3
SARS-CoV-2 variant,GISAID,Belgium,2022-W50,SARS-CoV-2,BA.2.75,detections,total,40
SARS-CoV-2 variant,GISAID,Belgium,2022-W50,SARS-CoV-2,BA.4,detections,total,1
SARS-CoV-2 variant,GISAID,Belgium,2022-W50,SARS-CoV-2,BA.5,detections,total,54
SARS-CoV-2 variant,GISAID,Belgium,2022-W50,SARS-CoV-2,BQ.1,detections,total,359
SARS-CoV-2 variant,GISAID,Belgium,2022-W50,SARS-CoV-2,Other,detections,total,1
SARS-CoV-2 variant,GISAID,Belgium,2022-W50,SARS-CoV-2,XBB,detections,total,18
SARS-CoV-2 variant,GISAID,Belgium,2022-W50,SARS-CoV-2,XBB.1.5-like,detections,total,2
SARS-CoV-2 variant,GISAID,Belgium,2022-W50,SARS-CoV-2,BA.1,proportion,total,0.2
SARS-CoV-2 variant,GISAID,Belgium,2022-W50,SARS-CoV-2,BA.2,proportion,total,0.6
SARS-CoV-2 variant,GISAID,Belgium,2022-W50,SARS-CoV-2,BA.2.75,proportion,total,8.4
SARS-CoV-2 variant,GISAID,Belgium,2022-W50,SARS-CoV-2,BA.4,proportion,total,0.2
SARS-CoV-2 variant,GISAID,Belgium,2022-W50,SARS-CoV-2,BA.5,proportion,total,11.3
SARS-CoV-2 variant,GISAID,Belgium,2022-W50,SARS-CoV-2,BQ.1,proportion,total,74.9
SARS-CoV-2 variant,GISAID,Belgium,2022-W50,SARS-CoV-2,Other,proportion,total,0.2
SARS-CoV-2 variant,GISAID,Belgium,2022-W50,SARS-CoV-2,XBB,proportion,total,3.8
SARS-CoV-2 variant,GISAID,Belgium,2022-W50,SARS-CoV-2,XBB.1.5-like,proportion,total,0.4
SARS-CoV-2 variant,GISAID,Belgium,2022-W49,SARS-CoV-2,BA.2.75,detections,total,45
SARS-CoV-2 variant,GISAID,Belgium,2022-W49,SARS-CoV-2,BA.4,detections,total,7
SARS-CoV-2 variant,GISAID,Belgium,2022-W49,SARS-CoV-2,BA.5,detections,total,85
SARS-CoV-2 variant,GISAID,Belgium,2022-W49,SARS-CoV-2,BQ.1,detections,total,315
SARS-CoV-2 variant,GISAID,Belgium,2022-W49,SARS-CoV-2,XBB,detections,total,25
SARS-CoV-2 variant,GISAID,Belgium,2022-W49,SARS-CoV-2,BA.2.75,proportion,total,9.4
SARS-CoV-2 variant,GISAID,Belgium,2022-W49,SARS-CoV-2,BA.4,proportion,total,1.5
SARS-CoV-2 variant,GISAID,Belgium,2022-W49,SARS-CoV-2,BA.5,proportion,total,17.8
SARS-CoV-2 variant,GISAID,Belgium,2022-W49,SARS-CoV-2,BQ.1,proportion,total,66
SARS-CoV-2 variant,GISAID,Belgium,2022-W49,SARS-CoV-2,XBB,proportion,total,5.2
SARS-CoV-2 variant,GISAID,Belgium,2022-W48,SARS-CoV-2,BA.2,detections,total,2
SARS-CoV-2 variant,GISAID,Belgium,2022-W48,SARS-CoV-2,BA.2.75,detections,total,23
SARS-CoV-2 variant,GISAID,Belgium,2022-W48,SARS-CoV-2,BA.4,detections,total,3
SARS-CoV-2 variant,GISAID,Belgium,2022-W48,SARS-CoV-2,BA.5,detections,total,79
SARS-CoV-2 variant,GISAID,Belgium,2022-W48,SARS-CoV-2,BQ.1,detections,total,258
SARS-CoV-2 variant,GISAID,Belgium,2022-W48,SARS-CoV-2,Other,detections,total,1
SARS-CoV-2 variant,GISAID,Belgium,2022-W48,SARS-CoV-2,XBB,detections,total,20
SARS-CoV-2 variant,GISAID,Belgium,2022-W48,SARS-CoV-2,BA.2,proportion,total,0.5
SARS-CoV-2 variant,GISAID,Belgium,2022-W48,SARS-CoV-2,BA.2.75,proportion,total,6
SARS-CoV-2 variant,GISAID,Belgium,2022-W48,SARS-CoV-2,BA.4,proportion,total,0.8
SARS-CoV-2 variant,GISAID,Belgium,2022-W48,SARS-CoV-2,BA.5,proportion,total,20.5
SARS-CoV-2 variant,GISAID,Belgium,2022-W48,SARS-CoV-2,BQ.1,proportion,total,66.8
SARS-CoV-2 variant,GISAID,Belgium,2022-W48,SARS-CoV-2,Other,proportion,total,0.3
SARS-CoV-2 variant,GISAID,Belgium,2022-W48,SARS-CoV-2,XBB,proportion,total,5.2
SARS-CoV-2 variant,GISAID,Belgium,2022-W47,SARS-CoV-2,BA.1,detections,total,2
SARS-CoV-2 variant,GISAID,Belgium,2022-W47,SARS-CoV-2,BA.2,detections,total,1
SARS-CoV-2 variant,GISAID,Belgium,2022-W47,SARS-CoV-2,BA.2.75,detections,total,21
SARS-CoV-2 variant,GISAID,Belgium,2022-W47,SARS-CoV-2,BA.4,detections,total,3
SARS-CoV-2 variant,GISAID,Belgium,2022-W47,SARS-CoV-2,BA.5,detections,total,118
SARS-CoV-2 variant,GISAID,Belgium,2022-W47,SARS-CoV-2,BQ.1,detections,total,236
SARS-CoV-2 variant,GISAID,Belgium,2022-W47,SARS-CoV-2,XBB,detections,total,16
SARS-CoV-2 variant,GISAID,Belgium,2022-W47,SARS-CoV-2,BA.1,proportion,total,0.5
SARS-CoV-2 variant,GISAID,Belgium,2022-W47,SARS-CoV-2,BA.2,proportion,total,0.3
SARS-CoV-2 variant,GISAID,Belgium,2022-W47,SARS-CoV-2,BA.2.75,proportion,total,5.3
SARS-CoV-2 variant,GISAID,Belgium,2022-W47,SARS-CoV-2,BA.4,proportion,total,0.8
SARS-CoV-2 variant,GISAID,Belgium,2022-W47,SARS-CoV-2,BA.5,proportion,total,29.7
SARS-CoV-2 variant,GISAID,Belgium,2022-W47,SARS-CoV-2,BQ.1,proportion,total,59.4
SARS-CoV-2 variant,GISAID,Belgium,2022-W47,SARS-CoV-2,XBB,proportion,total,4
SARS-CoV-2 variant,GISAID,Belgium,2022-W46,SARS-CoV-2,BA.1,detections,total,1
SARS-CoV-2 variant,GISAID,Belgium,2022-W46,SARS-CoV-2,BA.2,detections,total,1
SARS-CoV-2 variant,GISAID,Belgium,2022-W46,SARS-CoV-2,BA.2.75,detections,total,21
SARS-CoV-2 variant,GISAID,Belgium,2022-W46,SARS-CoV-2,BA.4,detections,total,7
SARS-CoV-2 variant,GISAID,Belgium,2022-W46,SARS-CoV-2,BA.5,detections,total,109
SARS-CoV-2 variant,GISAID,Belgium,2022-W46,SARS-CoV-2,BQ.1,detections,total,182
SARS-CoV-2 variant,GISAID,Belgium,2022-W46,SARS-CoV-2,Other,detections,total,1
SARS-CoV-2 variant,GISAID,Belgium,2022-W46,SARS-CoV-2,UNK,detections,total,1
SARS-CoV-2 variant,GISAID,Belgium,2022-W46,SARS-CoV-2,XBB,detections,total,11
SARS-CoV-2 variant,GISAID,Belgium,2022-W46,SARS-CoV-2,XBB.1.5-like,detections,total,1
SARS-CoV-2 variant,GISAID,Belgium,2022-W46,SARS-CoV-2,BA.1,proportion,total,0.3
SARS-CoV-2 variant,GISAID,Belgium,2022-W46,SARS-CoV-2,BA.2,proportion,total,0.3
SARS-CoV-2 variant,GISAID,Belgium,2022-W46,SARS-CoV-2,BA.2.75,proportion,total,6.3
SARS-CoV-2 variant,GISAID,Belgium,2022-W46,SARS-CoV-2,BA.4,proportion,total,2.1
SARS-CoV-2 variant,GISAID,Belgium,2022-W46,SARS-CoV-2,BA.5,proportion,total,32.6
SARS-CoV-2 variant,GISAID,Belgium,2022-W46,SARS-CoV-2,BQ.1,proportion,total,54.5
SARS-CoV-2 variant,GISAID,Belgium,2022-W46,SARS-CoV-2,Other,proportion,total,0.3
SARS-CoV-2 variant,GISAID,Belgium,2022-W46,SARS-CoV-2,XBB,proportion,total,3.3
SARS-CoV-2 variant,GISAID,Belgium,2022-W46,SARS-CoV-2,XBB.1.5-like,proportion,total,0.3
SARS-CoV-2 variant,GISAID,Belgium,2022-W45,SARS-CoV-2,BA.2,detections,total,4
SARS-CoV-2 variant,GISAID,Belgium,2022-W45,SARS-CoV-2,BA.2.75,detections,total,14
SARS-CoV-2 variant,GISAID,Belgium,2022-W45,SARS-CoV-2,BA.4,detections,total,3
SARS-CoV-2 variant,GISAID,Belgium,2022-W45,SARS-CoV-2,BA.5,detections,total,133
SARS-CoV-2 variant,GISAID,Belgium,2022-W45,SARS-CoV-2,BQ.1,detections,total,143
SARS-CoV-2 variant,GISAID,Belgium,2022-W45,SARS-CoV-2,Other,detections,total,1
SARS-CoV-2 variant,GISAID,Belgium,2022-W45,SARS-CoV-2,UNK,detections,total,1
SARS-CoV-2 variant,GISAID,Belgium,2022-W45,SARS-CoV-2,XBB,detections,total,4
SARS-CoV-2 variant,GISAID,Belgium,2022-W45,SARS-CoV-2,BA.2,proportion,total,1.3
SARS-CoV-2 variant,GISAID,Belgium,2022-W45,SARS-CoV-2,BA.2.75,proportion,total,4.6
SARS-CoV-2 variant,GISAID,Belgium,2022-W45,SARS-CoV-2,BA.4,proportion,total,1
SARS-CoV-2 variant,GISAID,Belgium,2022-W45,SARS-CoV-2,BA.5,proportion,total,44
SARS-CoV-2 variant,GISAID,Belgium,2022-W45,SARS-CoV-2,BQ.1,proportion,total,47.4
SARS-CoV-2 variant,GISAID,Belgium,2022-W45,SARS-CoV-2,Other,proportion,total,0.3
SARS-CoV-2 variant,GISAID,Belgium,2022-W45,SARS-CoV-2,XBB,proportion,total,1.3
SARS-CoV-2 variant,GISAID,Belgium,2022-W44,SARS-CoV-2,BA.2,detections,total,3
SARS-CoV-2 variant,GISAID,Belgium,2022-W44,SARS-CoV-2,BA.2.75,detections,total,17
SARS-CoV-2 variant,GISAID,Belgium,2022-W44,SARS-CoV-2,BA.4,detections,total,8
SARS-CoV-2 variant,GISAID,Belgium,2022-W44,SARS-CoV-2,BA.5,detections,total,172
SARS-CoV-2 variant,GISAID,Belgium,2022-W44,SARS-CoV-2,BQ.1,detections,total,101
SARS-CoV-2 variant,GISAID,Belgium,2022-W44,SARS-CoV-2,XBB,detections,total,10
SARS-CoV-2 variant,GISAID,Belgium,2022-W44,SARS-CoV-2,BA.2,proportion,total,1
SARS-CoV-2 variant,GISAID,Belgium,2022-W44,SARS-CoV-2,BA.2.75,proportion,total,5.5
SARS-CoV-2 variant,GISAID,Belgium,2022-W44,SARS-CoV-2,BA.4,proportion,total,2.6
SARS-CoV-2 variant,GISAID,Belgium,2022-W44,SARS-CoV-2,BA.5,proportion,total,55.3
SARS-CoV-2 variant,GISAID,Belgium,2022-W44,SARS-CoV-2,BQ.1,proportion,total,32.5
SARS-CoV-2 variant,GISAID,Belgium,2022-W44,SARS-CoV-2,XBB,proportion,total,3.2
SARS-CoV-2 variant,GISAID,Belgium,2022-W43,SARS-CoV-2,B.1.1.529,detections,total,2
SARS-CoV-2 variant,GISAID,Belgium,2022-W43,SARS-CoV-2,BA.2,detections,total,2
SARS-CoV-2 variant,GISAID,Belgium,2022-W43,SARS-CoV-2,BA.2.75,detections,total,22
SARS-CoV-2 variant,GISAID,Belgium,2022-W43,SARS-CoV-2,BA.4,detections,total,18
SARS-CoV-2 variant,GISAID,Belgium,2022-W43,SARS-CoV-2,BA.5,detections,total,340
