survtype,countryname,yearweek,pathogen,pathogentype,pathogensubtype,indicator,age,value
non-sentinel,Croatia,2024-W47,RSV,RSV untyped,NA,detections,total,7
non-sentinel,Croatia,2024-W46,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Croatia,2024-W46,RSV,RSV untyped,NA,detections,total,3
non-sentinel,Croatia,2024-W45,RSV,RSV untyped,NA,detections,total,1
non-sentinel,Croatia,2024-W44,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Croatia,2024-W44,RSV,RSV untyped,NA,detections,total,1
non-sentinel,Croatia,2024-W43,Influenza,Influenza A,A (unknown),detections,total,3
non-sentinel,Croatia,2024-W43,RSV,RSV untyped,NA,detections,total,2
non-sentinel,Croatia,2024-W42,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Croatia,2024-W42,RSV,RSV untyped,NA,detections,total,2
non-sentinel,Croatia,2024-W41,Influenza,Influenza A,A(H1)pdm09,detections,total,5
non-sentinel,Croatia,2024-W41,RSV,RSV untyped,NA,detections,total,2
non-sentinel,Croatia,2024-W40,Influenza,Influenza A,A (unknown),detections,total,2
non-sentinel,Croatia,2024-W40,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Croatia,2024-W39,Influenza,Influenza A,A(H3),detections,total,3
non-sentinel,Croatia,2024-W38,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Croatia,2024-W37,Influenza,Influenza A,A (unknown),detections,total,2
non-sentinel,Croatia,2024-W37,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Croatia,2024-W36,Influenza,Influenza A,A(H3),detections,total,2
non-sentinel,Croatia,2024-W34,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Croatia,2024-W33,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Croatia,2024-W32,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Croatia,2024-W32,RSV,RSV untyped,NA,detections,total,1
non-sentinel,Croatia,2024-W31,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Croatia,2024-W30,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Croatia,2024-W29,RSV,RSV untyped,NA,detections,total,1
non-sentinel,Croatia,2024-W28,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Croatia,2024-W28,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Croatia,2024-W27,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Croatia,2024-W26,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Croatia,2024-W26,Influenza,Influenza B,B/Vic,detections,total,2
non-sentinel,Croatia,2024-W25,RSV,RSV untyped,NA,detections,total,1
non-sentinel,Croatia,2024-W24,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Croatia,2024-W24,Influenza,Influenza B,B/Vic,detections,total,3
non-sentinel,Croatia,2024-W23,Influenza,Influenza B,B/Vic,detections,total,2
non-sentinel,Croatia,2024-W22,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Croatia,2024-W22,Influenza,Influenza B,B/Vic,detections,total,2
non-sentinel,Croatia,2024-W21,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Croatia,2024-W21,Influenza,Influenza B,B/Vic,detections,total,3
non-sentinel,Croatia,2024-W21,RSV,RSV untyped,NA,detections,total,2
non-sentinel,Croatia,2024-W20,Influenza,Influenza B,B (unknown),detections,total,3
non-sentinel,Croatia,2024-W20,Influenza,Influenza B,B/Vic,detections,total,8
non-sentinel,Croatia,2024-W20,RSV,RSV untyped,NA,detections,total,1
non-sentinel,Croatia,2024-W19,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Croatia,2024-W19,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Croatia,2024-W19,Influenza,Influenza B,B/Vic,detections,total,8
non-sentinel,Croatia,2024-W18,Influenza,Influenza B,B/Vic,detections,total,3
non-sentinel,Croatia,2024-W18,RSV,RSV untyped,NA,detections,total,1
non-sentinel,Croatia,2024-W17,Influenza,Influenza B,B (unknown),detections,total,1
non-sentinel,Croatia,2024-W17,Influenza,Influenza B,B/Vic,detections,total,3
non-sentinel,Croatia,2024-W16,Influenza,Influenza B,B/Vic,detections,total,7
non-sentinel,Croatia,2024-W16,RSV,RSV untyped,NA,detections,total,2
non-sentinel,Croatia,2024-W15,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Croatia,2024-W15,Influenza,Influenza B,B/Vic,detections,total,6
non-sentinel,Croatia,2024-W15,RSV,RSV untyped,NA,detections,total,5
non-sentinel,Croatia,2024-W14,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Croatia,2024-W14,Influenza,Influenza B,B (unknown),detections,total,8
non-sentinel,Croatia,2024-W14,RSV,RSV untyped,NA,detections,total,6
non-sentinel,Croatia,2024-W13,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Croatia,2024-W13,Influenza,Influenza B,B (unknown),detections,total,5
non-sentinel,Croatia,2024-W13,RSV,RSV untyped,NA,detections,total,5
non-sentinel,Croatia,2024-W12,Influenza,Influenza A,A(H1)pdm09,detections,total,3
non-sentinel,Croatia,2024-W12,Influenza,Influenza A,A(H3),detections,total,2
non-sentinel,Croatia,2024-W12,Influenza,Influenza B,B (unknown),detections,total,1
non-sentinel,Croatia,2024-W12,RSV,RSV untyped,NA,detections,total,15
non-sentinel,Croatia,2024-W11,Influenza,Influenza A,A (unknown),detections,total,6
non-sentinel,Croatia,2024-W11,Influenza,Influenza A,A(H1)pdm09,detections,total,3
non-sentinel,Croatia,2024-W11,Influenza,Influenza A,A(H3),detections,total,4
non-sentinel,Croatia,2024-W11,Influenza,Influenza B,B (unknown),detections,total,3
non-sentinel,Croatia,2024-W11,Influenza,Influenza B,B/Vic,detections,total,3
non-sentinel,Croatia,2024-W11,RSV,RSV untyped,NA,detections,total,20
non-sentinel,Croatia,2024-W10,Influenza,Influenza A,A (unknown),detections,total,6
non-sentinel,Croatia,2024-W10,Influenza,Influenza A,A(H1)pdm09,detections,total,2
non-sentinel,Croatia,2024-W10,Influenza,Influenza A,A(H3),detections,total,13
non-sentinel,Croatia,2024-W10,Influenza,Influenza B,B/Vic,detections,total,2
non-sentinel,Croatia,2024-W10,RSV,RSV untyped,NA,detections,total,16
non-sentinel,Croatia,2024-W09,Influenza,Influenza A,A (unknown),detections,total,9
non-sentinel,Croatia,2024-W09,Influenza,Influenza A,A(H1)pdm09,detections,total,3
non-sentinel,Croatia,2024-W09,Influenza,Influenza A,A(H3),detections,total,21
non-sentinel,Croatia,2024-W09,Influenza,Influenza B,B/Vic,detections,total,5
non-sentinel,Croatia,2024-W09,RSV,RSV untyped,NA,detections,total,33
non-sentinel,Croatia,2024-W08,Influenza,Influenza A,A (unknown),detections,total,21
non-sentinel,Croatia,2024-W08,Influenza,Influenza A,A(H1)pdm09,detections,total,12
non-sentinel,Croatia,2024-W08,Influenza,Influenza A,A(H3),detections,total,26
non-sentinel,Croatia,2024-W08,Influenza,Influenza B,B (unknown),detections,total,2
non-sentinel,Croatia,2024-W08,RSV,RSV untyped,NA,detections,total,57
non-sentinel,Croatia,2024-W07,Influenza,Influenza A,A (unknown),detections,total,29
non-sentinel,Croatia,2024-W07,Influenza,Influenza A,A(H1)pdm09,detections,total,18
non-sentinel,Croatia,2024-W07,Influenza,Influenza A,A(H3),detections,total,38
non-sentinel,Croatia,2024-W07,Influenza,Influenza B,B (unknown),detections,total,4
non-sentinel,Croatia,2024-W07,Influenza,Influenza B,B/Vic,detections,total,1
non-sentinel,Croatia,2024-W07,RSV,RSV untyped,NA,detections,total,36
non-sentinel,Croatia,2024-W06,Influenza,Influenza A,A (unknown),detections,total,64
non-sentinel,Croatia,2024-W06,Influenza,Influenza A,A(H1)pdm09,detections,total,22
non-sentinel,Croatia,2024-W06,Influenza,Influenza A,A(H3),detections,total,53
non-sentinel,Croatia,2024-W06,Influenza,Influenza B,B (unknown),detections,total,2
non-sentinel,Croatia,2024-W06,RSV,RSV untyped,NA,detections,total,64
non-sentinel,Croatia,2024-W05,Influenza,Influenza A,A (unknown),detections,total,59
non-sentinel,Croatia,2024-W05,Influenza,Influenza A,A(H1)pdm09,detections,total,23
non-sentinel,Croatia,2024-W05,Influenza,Influenza A,A(H3),detections,total,103
non-sentinel,Croatia,2024-W05,Influenza,Influenza B,B (unknown),detections,total,4
non-sentinel,Croatia,2024-W05,RSV,RSV untyped,NA,detections,total,46
non-sentinel,Croatia,2024-W04,Influenza,Influenza A,A (unknown),detections,total,70
non-sentinel,Croatia,2024-W04,Influenza,Influenza A,A(H1)pdm09,detections,total,22
non-sentinel,Croatia,2024-W04,Influenza,Influenza A,A(H3),detections,total,87
non-sentinel,Croatia,2024-W04,RSV,RSV untyped,NA,detections,total,56
non-sentinel,Croatia,2024-W03,Influenza,Influenza A,A (unknown),detections,total,86
non-sentinel,Croatia,2024-W03,Influenza,Influenza A,A(H1)pdm09,detections,total,16
non-sentinel,Croatia,2024-W03,Influenza,Influenza A,A(H3),detections,total,40
non-sentinel,Croatia,2024-W03,RSV,RSV untyped,NA,detections,total,53
non-sentinel,Croatia,2024-W02,Influenza,Influenza A,A (unknown),detections,total,62
non-sentinel,Croatia,2024-W02,Influenza,Influenza A,A(H1)pdm09,detections,total,11
non-sentinel,Croatia,2024-W02,Influenza,Influenza A,A(H3),detections,total,65
non-sentinel,Croatia,2024-W02,RSV,RSV untyped,NA,detections,total,57
non-sentinel,Croatia,2024-W01,Influenza,Influenza A,A (unknown),detections,total,82
non-sentinel,Croatia,2024-W01,Influenza,Influenza A,A(H1)pdm09,detections,total,4
non-sentinel,Croatia,2024-W01,Influenza,Influenza A,A(H3),detections,total,34
non-sentinel,Croatia,2024-W01,RSV,RSV untyped,NA,detections,total,52
non-sentinel,Croatia,2023-W52,Influenza,Influenza A,A (unknown),detections,total,35
non-sentinel,Croatia,2023-W52,Influenza,Influenza A,A(H1)pdm09,detections,total,7
non-sentinel,Croatia,2023-W52,Influenza,Influenza A,A(H3),detections,total,73
non-sentinel,Croatia,2023-W52,Influenza,Influenza B,B/Vic,detections,total,1
non-sentinel,Croatia,2023-W52,RSV,RSV untyped,NA,detections,total,73
non-sentinel,Croatia,2023-W51,Influenza,Influenza A,A (unknown),detections,total,92
non-sentinel,Croatia,2023-W51,Influenza,Influenza A,A(H1)pdm09,detections,total,47
non-sentinel,Croatia,2023-W51,Influenza,Influenza A,A(H3),detections,total,72
non-sentinel,Croatia,2023-W51,Influenza,Influenza B,B (unknown),detections,total,1
non-sentinel,Croatia,2023-W51,RSV,RSV untyped,NA,detections,total,89
non-sentinel,Croatia,2023-W50,Influenza,Influenza A,A(H1)pdm09,detections,total,9
non-sentinel,Croatia,2023-W50,Influenza,Influenza A,A(H3),detections,total,71
non-sentinel,Croatia,2023-W50,RSV,RSV untyped,NA,detections,total,77
non-sentinel,Croatia,2023-W49,Influenza,Influenza A,A(H1)pdm09,detections,total,2
non-sentinel,Croatia,2023-W49,Influenza,Influenza A,A(H3),detections,total,14
non-sentinel,Croatia,2023-W49,RSV,RSV untyped,NA,detections,total,50
non-sentinel,Croatia,2023-W48,Influenza,Influenza A,A(H3),detections,total,4
non-sentinel,Croatia,2023-W48,RSV,RSV untyped,NA,detections,total,23
non-sentinel,Croatia,2023-W47,Influenza,Influenza A,A(H1)pdm09,detections,total,2
non-sentinel,Croatia,2023-W47,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Croatia,2023-W47,Influenza,Influenza B,B (unknown),detections,total,1
non-sentinel,Croatia,2023-W47,RSV,RSV untyped,NA,detections,total,14
non-sentinel,Croatia,2023-W46,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Croatia,2023-W46,RSV,RSV untyped,NA,detections,total,11
non-sentinel,Croatia,2023-W45,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Croatia,2023-W45,RSV,RSV untyped,NA,detections,total,16
non-sentinel,Croatia,2023-W44,Influenza,Influenza A,A(H3),detections,total,4
non-sentinel,Croatia,2023-W44,RSV,RSV untyped,NA,detections,total,7
non-sentinel,Croatia,2023-W43,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Croatia,2023-W43,RSV,RSV untyped,NA,detections,total,5
non-sentinel,Croatia,2023-W42,Influenza,Influenza A,A(H3),detections,total,3
non-sentinel,Croatia,2023-W42,RSV,RSV untyped,NA,detections,total,2
non-sentinel,Croatia,2023-W41,Influenza,Influenza A,A (unknown),detections,total,2
non-sentinel,Croatia,2023-W40,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Croatia,2023-W40,RSV,RSV untyped,NA,detections,total,1
non-sentinel,Croatia,2023-W39,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Croatia,2023-W39,Influenza,Influenza B,B (unknown),detections,total,3
non-sentinel,Croatia,2023-W38,Influenza,Influenza A,A (unknown),detections,total,4
non-sentinel,Croatia,2023-W37,Influenza,Influenza A,A (unknown),detections,total,7
non-sentinel,Croatia,2023-W37,Influenza,Influenza A,A(H3),detections,total,3
non-sentinel,Croatia,2023-W36,Influenza,Influenza A,A (unknown),detections,total,3
non-sentinel,Croatia,2023-W36,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Croatia,2023-W36,Influenza,Influenza A,A(H3),detections,total,13
non-sentinel,Croatia,2023-W35,Influenza,Influenza A,A(H3),detections,total,6
non-sentinel,Croatia,2023-W34,Influenza,Influenza A,A(H3),detections,total,8
non-sentinel,Croatia,2023-W33,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Croatia,2023-W33,Influenza,Influenza A,A(H3),detections,total,2
non-sentinel,Croatia,2023-W32,Influenza,Influenza A,A(H3),detections,total,5
non-sentinel,Croatia,2023-W31,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Croatia,2023-W29,Influenza,Influenza B,B (unknown),detections,total,1
non-sentinel,Croatia,2023-W22,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Croatia,2023-W21,Influenza,Influenza B,B (unknown),detections,total,2
non-sentinel,Croatia,2023-W20,Influenza,Influenza B,B (unknown),detections,total,1
non-sentinel,Croatia,2023-W20,Influenza,Influenza B,B/Vic,detections,total,6
non-sentinel,Croatia,2023-W19,Influenza,Influenza B,B (unknown),detections,total,9
non-sentinel,Croatia,2023-W19,Influenza,Influenza B,B/Vic,detections,total,1
non-sentinel,Croatia,2023-W18,Influenza,Influenza B,B (unknown),detections,total,18
non-sentinel,Croatia,2023-W17,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Croatia,2023-W17,Influenza,Influenza B,B (unknown),detections,total,24
non-sentinel,Croatia,2023-W17,Influenza,Influenza B,B/Vic,detections,total,22
non-sentinel,Croatia,2023-W16,Influenza,Influenza B,B (unknown),detections,total,39
non-sentinel,Croatia,2023-W15,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Croatia,2023-W15,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Croatia,2023-W15,Influenza,Influenza B,B (unknown),detections,total,10
non-sentinel,Croatia,2023-W15,Influenza,Influenza B,B/Vic,detections,total,74
non-sentinel,Croatia,2023-W14,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Croatia,2023-W14,Influenza,Influenza A,A(H1)pdm09,detections,total,2
non-sentinel,Croatia,2023-W14,Influenza,Influenza B,B (unknown),detections,total,74
non-sentinel,Croatia,2023-W14,Influenza,Influenza B,B/Vic,detections,total,14
non-sentinel,Croatia,2023-W14,RSV,RSV untyped,NA,detections,total,2
non-sentinel,Croatia,2023-W13,Influenza,Influenza A,A (unknown),detections,total,2
non-sentinel,Croatia,2023-W13,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Croatia,2023-W13,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Croatia,2023-W13,Influenza,Influenza B,B (unknown),detections,total,62
non-sentinel,Croatia,2023-W13,Influenza,Influenza B,B/Vic,detections,total,23
non-sentinel,Croatia,2023-W12,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Croatia,2023-W12,Influenza,Influenza A,A(H1)pdm09,detections,total,4
non-sentinel,Croatia,2023-W12,Influenza,Influenza A,A(H3),detections,total,2
non-sentinel,Croatia,2023-W12,Influenza,Influenza B,B (unknown),detections,total,110
non-sentinel,Croatia,2023-W12,Influenza,Influenza B,B/Vic,detections,total,31
non-sentinel,Croatia,2023-W12,RSV,RSV untyped,NA,detections,total,1
non-sentinel,Croatia,2023-W11,Influenza,Influenza A,A (unknown),detections,total,5
non-sentinel,Croatia,2023-W11,Influenza,Influenza A,A(H1)pdm09,detections,total,10
non-sentinel,Croatia,2023-W11,Influenza,Influenza A,A(H3),detections,total,3
non-sentinel,Croatia,2023-W11,Influenza,Influenza B,B (unknown),detections,total,77
non-sentinel,Croatia,2023-W11,Influenza,Influenza B,B/Vic,detections,total,28
non-sentinel,Croatia,2023-W10,Influenza,Influenza A,A (unknown),detections,total,14
non-sentinel,Croatia,2023-W10,Influenza,Influenza A,A(H1)pdm09,detections,total,16
non-sentinel,Croatia,2023-W10,Influenza,Influenza A,A(H3),detections,total,9
non-sentinel,Croatia,2023-W10,Influenza,Influenza B,B (unknown),detections,total,82
non-sentinel,Croatia,2023-W10,Influenza,Influenza B,B/Vic,detections,total,25
non-sentinel,Croatia,2023-W10,RSV,RSV untyped,NA,detections,total,2
non-sentinel,Croatia,2023-W09,Influenza,Influenza A,A (unknown),detections,total,3
non-sentinel,Croatia,2023-W09,Influenza,Influenza A,A(H1)pdm09,detections,total,29
non-sentinel,Croatia,2023-W09,Influenza,Influenza A,A(H3),detections,total,9
non-sentinel,Croatia,2023-W09,Influenza,Influenza B,B (unknown),detections,total,54
non-sentinel,Croatia,2023-W09,Influenza,Influenza B,B/Vic,detections,total,52
non-sentinel,Croatia,2023-W09,RSV,RSV untyped,NA,detections,total,5
non-sentinel,Croatia,2023-W08,Influenza,Influenza A,A (unknown),detections,total,72
non-sentinel,Croatia,2023-W08,Influenza,Influenza A,A(H1)pdm09,detections,total,30
non-sentinel,Croatia,2023-W08,Influenza,Influenza A,A(H3),detections,total,18
non-sentinel,Croatia,2023-W08,Influenza,Influenza B,B (unknown),detections,total,83
non-sentinel,Croatia,2023-W08,Influenza,Influenza B,B/Vic,detections,total,67
non-sentinel,Croatia,2023-W07,Influenza,Influenza A,A (unknown),detections,total,94
non-sentinel,Croatia,2023-W07,Influenza,Influenza A,A(H1)pdm09,detections,total,64
non-sentinel,Croatia,2023-W07,Influenza,Influenza A,A(H3),detections,total,13
non-sentinel,Croatia,2023-W07,Influenza,Influenza B,B (unknown),detections,total,63
non-sentinel,Croatia,2023-W07,Influenza,Influenza B,B/Vic,detections,total,12
non-sentinel,Croatia,2023-W07,RSV,RSV untyped,NA,detections,total,5
non-sentinel,Croatia,2023-W06,Influenza,Influenza A,A (unknown),detections,total,92
non-sentinel,Croatia,2023-W06,Influenza,Influenza A,A(H1)pdm09,detections,total,33
non-sentinel,Croatia,2023-W06,Influenza,Influenza A,A(H3),detections,total,18
non-sentinel,Croatia,2023-W06,Influenza,Influenza B,B (unknown),detections,total,41
non-sentinel,Croatia,2023-W06,Influenza,Influenza B,B/Vic,detections,total,26
non-sentinel,Croatia,2023-W06,RSV,RSV untyped,NA,detections,total,5
non-sentinel,Croatia,2023-W05,Influenza,Influenza A,A (unknown),detections,total,57
non-sentinel,Croatia,2023-W05,Influenza,Influenza A,A(H1)pdm09,detections,total,46
non-sentinel,Croatia,2023-W05,Influenza,Influenza A,A(H3),detections,total,19
non-sentinel,Croatia,2023-W05,Influenza,Influenza B,B (unknown),detections,total,33
non-sentinel,Croatia,2023-W05,Influenza,Influenza B,B/Vic,detections,total,19
non-sentinel,Croatia,2023-W05,RSV,RSV untyped,NA,detections,total,8
non-sentinel,Croatia,2023-W04,Influenza,Influenza A,A (unknown),detections,total,97
non-sentinel,Croatia,2023-W04,Influenza,Influenza A,A(H1)pdm09,detections,total,63
non-sentinel,Croatia,2023-W04,Influenza,Influenza A,A(H3),detections,total,11
non-sentinel,Croatia,2023-W04,Influenza,Influenza B,B (unknown),detections,total,10
non-sentinel,Croatia,2023-W04,Influenza,Influenza B,B/Vic,detections,total,2
non-sentinel,Croatia,2023-W04,RSV,RSV untyped,NA,detections,total,9
non-sentinel,Croatia,2023-W03,Influenza,Influenza A,A (unknown),detections,total,86
non-sentinel,Croatia,2023-W03,Influenza,Influenza A,A(H1)pdm09,detections,total,66
non-sentinel,Croatia,2023-W03,Influenza,Influenza A,A(H3),detections,total,21
non-sentinel,Croatia,2023-W03,Influenza,Influenza B,B (unknown),detections,total,8
non-sentinel,Croatia,2023-W03,Influenza,Influenza B,B/Vic,detections,total,6
non-sentinel,Croatia,2023-W03,RSV,RSV untyped,NA,detections,total,14
non-sentinel,Croatia,2023-W02,Influenza,Influenza A,A (unknown),detections,total,138
non-sentinel,Croatia,2023-W02,Influenza,Influenza A,A(H1)pdm09,detections,total,45
non-sentinel,Croatia,2023-W02,Influenza,Influenza A,A(H3),detections,total,21
non-sentinel,Croatia,2023-W02,Influenza,Influenza B,B (unknown),detections,total,8
non-sentinel,Croatia,2023-W02,Influenza,Influenza B,B/Vic,detections,total,5
non-sentinel,Croatia,2023-W02,RSV,RSV untyped,NA,detections,total,19
non-sentinel,Croatia,2023-W01,Influenza,Influenza A,A (unknown),detections,total,267
non-sentinel,Croatia,2023-W01,Influenza,Influenza A,A(H1)pdm09,detections,total,84
non-sentinel,Croatia,2023-W01,Influenza,Influenza A,A(H3),detections,total,9
non-sentinel,Croatia,2023-W01,Influenza,Influenza B,B (unknown),detections,total,8
non-sentinel,Croatia,2023-W01,Influenza,Influenza B,B/Vic,detections,total,3
non-sentinel,Croatia,2023-W01,RSV,RSV untyped,NA,detections,total,32
non-sentinel,Croatia,2022-W52,Influenza,Influenza A,A (unknown),detections,total,246
non-sentinel,Croatia,2022-W52,Influenza,Influenza A,A(H1)pdm09,detections,total,123
non-sentinel,Croatia,2022-W52,Influenza,Influenza A,A(H3),detections,total,13
non-sentinel,Croatia,2022-W52,Influenza,Influenza B,B/Vic,detections,total,1
non-sentinel,Croatia,2022-W52,RSV,RSV untyped,NA,detections,total,51
non-sentinel,Croatia,2022-W51,Influenza,Influenza A,A (unknown),detections,total,138
non-sentinel,Croatia,2022-W51,Influenza,Influenza A,A(H1)pdm09,detections,total,102
non-sentinel,Croatia,2022-W51,Influenza,Influenza A,A(H3),detections,total,16
non-sentinel,Croatia,2022-W51,Influenza,Influenza B,B/Vic,detections,total,5
non-sentinel,Croatia,2022-W51,RSV,RSV untyped,NA,detections,total,55
non-sentinel,Croatia,2022-W50,Influenza,Influenza A,A (unknown),detections,total,66
non-sentinel,Croatia,2022-W50,Influenza,Influenza A,A(H1)pdm09,detections,total,65
non-sentinel,Croatia,2022-W50,Influenza,Influenza A,A(H3),detections,total,7
non-sentinel,Croatia,2022-W50,Influenza,Influenza B,B (unknown),detections,total,4
non-sentinel,Croatia,2022-W50,RSV,RSV untyped,NA,detections,total,108
non-sentinel,Croatia,2022-W49,Influenza,Influenza A,A (unknown),detections,total,42
non-sentinel,Croatia,2022-W49,Influenza,Influenza A,A(H1)pdm09,detections,total,50
non-sentinel,Croatia,2022-W49,Influenza,Influenza A,A(H3),detections,total,5
non-sentinel,Croatia,2022-W49,RSV,RSV untyped,NA,detections,total,141
non-sentinel,Croatia,2022-W48,Influenza,Influenza A,A (unknown),detections,total,17
non-sentinel,Croatia,2022-W48,Influenza,Influenza A,A(H1)pdm09,detections,total,7
non-sentinel,Croatia,2022-W48,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Croatia,2022-W48,RSV,RSV untyped,NA,detections,total,127
non-sentinel,Croatia,2022-W47,Influenza,Influenza A,A (unknown),detections,total,12
non-sentinel,Croatia,2022-W47,Influenza,Influenza A,A(H1)pdm09,detections,total,13
non-sentinel,Croatia,2022-W47,Influenza,Influenza B,B/Vic,detections,total,1
non-sentinel,Croatia,2022-W47,RSV,RSV untyped,NA,detections,total,105
non-sentinel,Croatia,2022-W46,Influenza,Influenza B,B (unknown),detections,total,3
non-sentinel,Croatia,2022-W46,RSV,RSV untyped,NA,detections,total,100
non-sentinel,Croatia,2022-W45,Influenza,Influenza A,A(H3),detections,total,3
non-sentinel,Croatia,2022-W45,RSV,RSV untyped,NA,detections,total,62
non-sentinel,Croatia,2022-W44,Influenza,Influenza A,A(H3),detections,total,4
non-sentinel,Croatia,2022-W44,Influenza,Influenza B,B (unknown),detections,total,1
non-sentinel,Croatia,2022-W44,RSV,RSV untyped,NA,detections,total,59
non-sentinel,Croatia,2022-W43,Influenza,Influenza A,A(H3),detections,total,9
non-sentinel,Croatia,2022-W43,Influenza,Influenza B,B/Vic,detections,total,1
non-sentinel,Croatia,2022-W43,RSV,RSV untyped,NA,detections,total,2
non-sentinel,Croatia,2022-W42,Influenza,Influenza B,B (unknown),detections,total,1
non-sentinel,Croatia,2022-W42,Influenza,Influenza B,B/Vic,detections,total,1
non-sentinel,Croatia,2022-W42,RSV,RSV untyped,NA,detections,total,1
non-sentinel,Croatia,2022-W41,Influenza,Influenza A,A(H3),detections,total,4
non-sentinel,Croatia,2022-W41,RSV,RSV untyped,NA,detections,total,1
non-sentinel,Croatia,2022-W40,Influenza,Influenza A,A (unknown),detections,total,5
non-sentinel,Croatia,2022-W40,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Croatia,2022-W40,Influenza,Influenza A,A(H3),detections,total,4
non-sentinel,Croatia,2022-W40,RSV,RSV untyped,NA,detections,total,2
non-sentinel,Croatia,2022-W39,Influenza,Influenza A,A(H3),detections,total,3
non-sentinel,Croatia,2022-W39,RSV,RSV untyped,NA,detections,total,7
non-sentinel,Croatia,2022-W38,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Croatia,2022-W38,RSV,RSV untyped,NA,detections,total,3
non-sentinel,Croatia,2022-W37,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Croatia,2022-W37,Influenza,Influenza A,A(H3),detections,total,2
non-sentinel,Croatia,2022-W37,RSV,RSV untyped,NA,detections,total,1
non-sentinel,Croatia,2022-W36,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Croatia,2022-W36,Influenza,Influenza A,A(H3),detections,total,5
non-sentinel,Croatia,2022-W36,RSV,RSV untyped,NA,detections,total,2
non-sentinel,Croatia,2022-W35,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Croatia,2022-W35,Influenza,Influenza A,A(H3),detections,total,3
non-sentinel,Croatia,2022-W34,Influenza,Influenza A,A(H1)pdm09,detections,total,1
non-sentinel,Croatia,2022-W34,Influenza,Influenza A,A(H3),detections,total,5
non-sentinel,Croatia,2022-W33,Influenza,Influenza A,A (unknown),detections,total,3
non-sentinel,Croatia,2022-W33,Influenza,Influenza A,A(H3),detections,total,2
non-sentinel,Croatia,2022-W32,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Croatia,2022-W31,Influenza,Influenza A,A(H3),detections,total,2
non-sentinel,Croatia,2022-W30,Influenza,Influenza A,A (unknown),detections,total,4
non-sentinel,Croatia,2022-W28,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Croatia,2022-W27,Influenza,Influenza A,A(H3),detections,total,1
non-sentinel,Croatia,2022-W26,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Croatia,2022-W26,Influenza,Influenza A,A(H1)pdm09,detections,total,2
non-sentinel,Croatia,2022-W23,Influenza,Influenza A,A (unknown),detections,total,1
non-sentinel,Croatia,2022-W20,Influenza,Influenza A,A(H3),detections,total,3
